index,$p_x$ [pixel],$p_y$ [pixel],Skyrmion diameter $d_A=2\sqrt{A/\pi}$ [pixel],Skyrmion manjor axis $a_1$ [pixel],Skyrmion minor axis $a_2$ [pixel],Skyrmion orientation [°],Skyrmion ellipticity $(a_1-a_2)/a_1$ [1],Skyrmion convex hull diameter $d_H$ [1],Skyrmion diameter to convex hull diameter ratio $(d_H-d_A)/d_H$ [1],Skyrmion hole area [$\mathrm{pixel}^2$]
0,30.166666666666668,4.583333333333333,6.770275002573076,9.490316209414516,5.037692198791877,-80.58023532402274,0.46917551663932744,7.399277020331919,0.08500857800437199,0.0
1,192.0,1.8571428571428572,2.985410660720923,3.5509480472921324,2.7632708742748813,56.5992952568241,0.2218216550979716,3.2897623212397704,0.09251478702696982,0.0
2,249.87037037037038,5.407407407407407,8.291859587312052,11.322923598109377,7.471934821083985,41.34805921685346,0.3401055163587259,9.574614729634384,0.13397459621556124,0.0
3,412.9166666666667,3.1666666666666665,3.9088200952233594,4.894994431930091,2.9693109114996994,80.58312354367058,0.3933985109092549,4.145929793656026,0.057190958417936685,0.0
4,11.708860759493671,9.405063291139241,10.02925341359355,18.85534209356553,6.331634702698692,45.30781465625675,0.6641994257500429,11.834540545406394,0.15254391371480588,0.0
5,122.73684210526316,4.842105263157895,4.918490759365935,5.733405886701424,4.2227547935406715,39.907983401987934,0.2634823215053886,5.232078956954491,0.05993567760894247,0.0
6,295.1666666666667,3.7222222222222223,4.787307364817192,5.28913906753229,4.283222569354137,-31.586062994842703,0.19018529959876349,5.170882945826411,0.07417990022744866,0.0
7,37.43478260869565,6.913043478260869,5.4115163798060095,7.0786221656291595,4.038906779267533,86.29756097245165,0.42942190093450927,5.698035485213008,0.0502838401323659,0.0
8,49.53333333333333,5.666666666666667,4.370193722368317,5.148879227269528,3.6092686905757136,-58.14739503529192,0.2990185764194504,4.652426491681278,0.06066356337227567,0.0
9,60.93333333333333,7.644444444444445,7.569397566060481,11.397162450058909,5.896305324695197,19.743144797785213,0.48265146254322977,8.406235467365967,0.09954966221850355,0.0
10,105.8,4.4,2.5231325220201604,3.098386676965933,1.7888543819998322,18.43494882292201,0.42264973081037405,2.6462837142006137,0.04653741075440761,0.0
11,268.72727272727275,6.636363636363637,5.292567428401227,7.47072302874004,3.6891442139280786,-48.32869848647291,0.5061864561521211,5.753627391751592,0.08013378899220007,0.0
12,287.25,5.4375,4.51351666838205,4.999309771558982,3.9930441780670143,27.99032500508677,0.20128090465939955,4.787307364817192,0.057190958417936574,0.0
13,398.5769230769231,6.076923076923077,5.753627391751592,7.56507675353606,4.381283968891639,35.314593412754796,0.4208539963796476,6.231677632421503,0.07671292850303468,0.0
14,422.47727272727275,13.840909090909092,10.585134856802455,19.873905971081673,7.451424643730841,-68.32966963099015,0.6250649140348487,12.964089628857149,0.18350341907227397,0.0
15,22.875,8.125,3.1915382432114616,3.4641016151377544,2.7386127875258306,-45.0,0.20943058495790512,3.2897623212397704,0.029857499854668026,0.0
16,86.15789473684211,9.0,4.918490759365935,5.833685718398605,4.1155364200581115,49.9265401020874,0.29452208796948004,5.232078956954491,0.05993567760894247,0.0
17,194.41666666666666,10.055555555555555,6.770275002573076,13.140638631264824,3.778125679018783,-45.57386364724744,0.7124853833184569,7.978845608028654,0.15147186257614295,0.0
18,209.9090909090909,9.090909090909092,5.292567428401227,5.502816709244203,4.972652484064489,45.0,0.09634415485601931,5.4700209598571305,0.032441106306206544,0.0
19,238.45454545454547,8.818181818181818,6.4820448144285745,7.4630975683381475,5.9171714938066575,35.93696015591497,0.20714268577835712,7.046725639945928,0.0801337889922001,0.0
20,311.5,9.214285714285714,5.970821321441846,6.0,5.890150893739515,-0.0,0.018308184376747565,6.282549314314218,0.0496180733770171,0.0
21,366.6363636363636,7.363636363636363,3.742410318509555,4.465894996556594,3.2761971598400477,-25.413171014777888,0.26639628509713215,4.145929793656026,0.09732906615155999,0.0
22,46.20454545454545,11.477272727272727,7.48482063701911,10.8715356831501,5.363617210050005,-30.10391435537953,0.5066366549885747,8.214724333230155,0.08885309678115946,0.0
23,300.1098901098901,18.824175824175825,10.764051215546116,22.96879876527024,6.04100127419933,81.90780622139198,0.7369909791132145,12.386499309352384,0.13098520036094816,0.0
