# Time(s)	Magnetic_Field(uT)
3.465149164199829102e+00	-2.739264762898257414e-04
3.477890968322753906e+00	-2.246998062566586565e-05
3.489773273468017578e+00	1.219784198280390224e-04
3.501947879791259766e+00	9.253866556475138399e-05
3.513871669769287109e+00	1.112525541461702601e-04
3.525523185729980469e+00	-5.462252151044901509e-05
3.537386417388916016e+00	5.504824799985761431e-05
3.549202680587768555e+00	-1.242028395580686698e-04
3.561291694641113281e+00	9.544751374590593380e-06
3.573622226715087891e+00	-1.349287052399362260e-04
3.585474729537963867e+00	-2.740517570939415034e-04
3.597274065017700195e+00	2.154977504134846747e-04
3.608844995498657227e+00	1.004515199818320649e-04
3.620422840118408203e+00	-1.296284128010597055e-04
3.632431268692016602e+00	1.994089518906809011e-04
3.644739151000976562e+00	-3.334618327247228741e-05
3.656384706497192383e+00	7.097418147731032680e-05
3.668255329132080078e+00	1.406391510102836478e-06
3.680263519287109375e+00	-2.268295799266198547e-05
3.692378044128417969e+00	-1.190027717624835203e-04
3.704375505447387695e+00	-6.656799871915486345e-06
3.715917587280273438e+00	1.351163982015268045e-04
3.728396415710449219e+00	3.612138205144384154e-05
3.761663913726806641e+00	-1.471999125393502784e-05
3.772988557815551758e+00	-2.275812647513020194e-05
3.784795999526977539e+00	1.912455358653699972e-04
3.796755075454711914e+00	4.409687687058176653e-05
3.808826684951782227e+00	1.198192022703273041e-05
3.821047544479370117e+00	-1.458675482888010979e-04
3.833058834075927734e+00	2.661010901910442275e-04
3.844985961914062500e+00	-3.358319734481840166e-04
3.856436967849731445e+00	-1.646315491918650428e-04
3.868262767791748047e+00	1.349785893170001006e-04
3.880126953125000000e+00	1.429916683773733586e-04
3.892200708389282227e+00	-3.625941918055295262e-05
3.904184341430664062e+00	-6.844721078088464434e-06
3.917476654052734375e+00	-8.443811818608138483e-05
3.928594827651977539e+00	-4.699781294283267720e-05
3.940389871597290039e+00	5.999775418721254769e-05
3.952521085739135742e+00	4.125880944497053413e-05
3.965060472488403320e+00	2.124592337012894876e-04
3.977299213409423828e+00	8.938739612885266425e-05
3.989285469055175781e+00	-4.973565572515133929e-05
4.001148223876953125e+00	2.846521137271120763e-04
4.012658357620239258e+00	-1.407175928148622504e-04
4.024197578430175781e+00	4.118364096250109454e-05
4.036108255386352539e+00	3.582070812156731648e-05
4.047809123992919922e+00	7.058581098455461961e-05
4.059938430786132812e+00	-8.191325277075762622e-05
4.072224378585815430e+00	8.126156434477709337e-05
4.083883523941040039e+00	-2.575905894609127240e-05
4.095685720443725586e+00	-3.093430393342111364e-04
4.107501268386840820e+00	1.213520158074628280e-04
4.119672775268554688e+00	2.658004162611677431e-04
4.131453514099121094e+00	3.839568585853615068e-05
4.143638610839843750e+00	1.587672648898884049e-04
4.156390905380249023e+00	1.828315582318300900e-04
4.167766094207763672e+00	1.963168495547220919e-05
4.180289506912231445e+00	1.105760378039490104e-04
4.191921472549438477e+00	-7.402545451450011664e-05
4.203872680664062500e+00	-2.053393498968296839e-05
4.215602874755859375e+00	8.378642976009963226e-05
4.227463483810424805e+00	-3.928540781233595100e-05
4.239920377731323242e+00	-7.140036445588498711e-05
4.251616239547729492e+00	1.105008693214795776e-04
4.263692617416381836e+00	-1.142286587008893838e-04
4.275576114654541016e+00	2.977399797789547354e-04
4.287724494934082031e+00	6.766004699606297857e-05
4.299560546875000000e+00	1.532539950840157612e-04
4.311384916305541992e+00	8.903660987733108393e-05
4.323311805725097656e+00	1.639297484442382485e-04
4.334981679916381836e+00	-2.025855057319851790e-04
4.347744464874267578e+00	6.067751847992208549e-06
4.379092931747436523e+00	-6.617524049947667972e-05
4.390548944473266602e+00	1.023499813765808489e-04
4.402138471603393555e+00	2.574991913513301352e-04
4.413454055786132812e+00	2.039826156656911031e-04
4.425019502639770508e+00	-8.495176948295281338e-05
4.436448097229003906e+00	-8.228909518310236436e-05
4.448137044906616211e+00	-2.344717089776364037e-05
4.459966897964477539e+00	-9.301496086497112667e-05
4.471503734588623047e+00	1.398060626507288019e-05
4.483155012130737305e+00	1.584290067187777665e-04
4.495245456695556641e+00	-1.626078069930029634e-04
4.507273435592651367e+00	-3.956102558138933179e-05
4.519299745559692383e+00	-6.900077984467574367e-05
4.531398773193359375e+00	-6.098770078430370536e-05
4.543440580368041992e+00	-2.509395978632744488e-04
4.555586814880371094e+00	-4.496154266355842935e-05
4.567682027816772461e+00	-2.589902611648817795e-04
4.579913139343261719e+00	-1.225674678519622976e-04
4.592061996459960938e+00	2.990653974252680054e-05
4.604555845260620117e+00	-1.707461668574907366e-04
4.616152048110961914e+00	1.235135668908528446e-04
4.628280401229858398e+00	8.069780072625938985e-05
4.640111684799194336e+00	-8.250207255009848757e-05
4.652118206024169922e+00	7.532233980491343656e-05
4.664285182952880859e+00	-6.112550966883039576e-05
4.676288843154907227e+00	1.956813907558534952e-04
4.688524961471557617e+00	3.054291296620175400e-06
4.700281620025634766e+00	-1.574703795994750579e-04
4.712290525436401367e+00	-1.467820981588416286e-04
4.724064826965332031e+00	1.153752070263650578e-04
4.735893726348876953e+00	2.440579801706634224e-05
4.748329401016235352e+00	5.917090088005242564e-05
4.759974002838134766e+00	6.450877756016425884e-05
4.772293806076049805e+00	-5.856306001227253738e-05
4.784220457077026367e+00	1.900528093489724468e-05
4.796320915222167969e+00	-5.858811617309568165e-05
4.808153867721557617e+00	1.095461763328988180e-05
4.819631576538085938e+00	2.916482412093487544e-06
4.831240177154541016e+00	-2.919847423145433519e-05
4.843197107315063477e+00	-1.583499041055827153e-05
4.855311155319213867e+00	-1.049711373044764451e-05
4.866744518280029297e+00	1.624238199175543832e-05
4.878599882125854492e+00	1.098619372204924142e-04
4.890219688415527344e+00	2.623359448149815022e-04
4.901864051818847656e+00	-2.566658450361432157e-04
4.913945913314819336e+00	-1.055975413250489871e-05
4.925786733627319336e+00	-1.389819964654644938e-04
4.937764406204223633e+00	8.572247539608252953e-05
4.949808835983276367e+00	-8.550300502105834168e-05
4.961749553680419922e+00	7.499660971421376722e-05
4.994013309478759766e+00	-5.075043023848322733e-05
5.005746126174926758e+00	2.863125415940415792e-04
5.017765760421752930e+00	-1.658091887505467384e-04
5.030028343200683594e+00	1.257753426175341779e-04
5.042490482330322266e+00	4.818194550954246454e-05
5.054070234298706055e+00	-4.813786826028029336e-05
5.065762042999267578e+00	-2.621665867616036435e-04
5.077639341354370117e+00	-2.461279005604461584e-04
5.089644193649291992e+00	-8.295308344491265852e-05
5.101620912551879883e+00	-6.691439724375518696e-05
5.113790273666381836e+00	1.417388603362221896e-04
5.125552177429199219e+00	-7.228985816510114025e-05
5.137609958648681641e+00	-4.019995768237647491e-05
5.149680137634277344e+00	-1.613566434043479320e-05
5.161795854568481445e+00	1.871671884790197912e-04
5.173513889312744141e+00	7.479616042762981924e-05
5.185245037078857422e+00	-1.686597842565689602e-04
5.197414875030517578e+00	-6.166421712652496857e-05
5.209376096725463867e+00	2.245699094810343856e-04
5.221601247787475586e+00	2.659240526127824953e-05
5.233524799346923828e+00	1.603399961939375195e-04
5.245414018630981445e+00	-1.088548422320456296e-05
5.257349967956542969e+00	-1.339573217956401344e-04
5.269280910491943359e+00	-1.660722784391891773e-04
5.281270742416381836e+00	1.281874553091543769e-04
5.293702840805053711e+00	-5.908923938955613437e-05
5.305358409881591797e+00	1.709656372325137183e-04
5.317306041717529297e+00	2.137563472362852214e-04
5.329077959060668945e+00	1.577884301652908536e-05
5.341319322586059570e+00	-2.704803397518522204e-04
5.353342533111572266e+00	-2.143136178467748738e-04
5.365253448486328125e+00	-1.715229078430033436e-04
5.377302646636962891e+00	1.655400639895214900e-04
5.389187574386596680e+00	-1.019927021170299706e-04
