# Time(s)	Magnetic_Field(uT)
1.796049618721008301e+01	1.754930648714307930e-05
1.797243165969848633e+01	-1.483920639687094984e-05
1.798444557189941406e+01	1.292220075896922690e-05
1.802075338363647461e+01	5.456435869323834800e-05
1.803216171264648438e+01	-1.483948959991672855e-05
1.804411149024963379e+01	4.531033603892186594e-05
1.805569529533386230e+01	-2.409351225423216029e-05
1.806748867034912109e+01	-3.334744050753302928e-05
1.807948327064514160e+01	-5.586033351691805615e-06
1.809170508384704590e+01	1.292153995186310841e-05
1.810431551933288574e+01	-3.334772371057881477e-05
1.811662483215332031e+01	8.294434223690309722e-06
1.812819743156433105e+01	-3.334791251260897703e-05
1.813960218429565430e+01	-2.409417306133932740e-05
1.815154314041137695e+01	1.292106794678716066e-05
1.816377878189086914e+01	4.530939202876996366e-05
1.817664980888366699e+01	-7.499054245195299726e-05
1.818826198577880859e+01	-5.648296914839808831e-05
1.820008707046508789e+01	3.605527497343892225e-05
1.821232128143310547e+01	-5.587071762859313337e-06
1.822446012496948242e+01	-1.946791694230281283e-05
1.823632860183715820e+01	4.530882562267841301e-05
1.824798560142517090e+01	-1.946810574433298526e-05
1.826012372970581055e+01	8.232397222978928800e-05
1.827230381965637207e+01	7.307004397648947272e-05
1.828425312042236328e+01	8.232378342775912574e-05
1.829613709449768066e+01	-1.946848334839437365e-05
1.830779886245727539e+01	-2.409549467555156436e-05
1.832017183303833008e+01	-4.723017370728033079e-05
1.833207750320434570e+01	-9.812635429586487855e-05
1.834452223777770996e+01	-7.036494714002365658e-05
1.835621857643127441e+01	-1.484203842732769174e-05
1.836808872222900391e+01	6.844237184222510813e-05
1.838009428977966309e+01	2.217310817978318833e-05
1.839249849319458008e+01	-7.036532474408503819e-05
1.840469884872436523e+01	-5.588582179102768809e-06
1.841670656204223633e+01	3.665157272166882096e-06
1.842859148979187012e+01	2.679964750186547822e-05
1.844052195549011230e+01	1.754571924856460584e-05
1.845269131660461426e+01	-5.648504597073309867e-05
1.846440720558166504e+01	-3.335055574103450127e-05
1.847614860534667969e+01	-5.648523477276326771e-05
1.848840451240539551e+01	-2.872382761692309267e-05
1.850014185905456543e+01	-1.021625431336712832e-05
1.851191091537475586e+01	-9.812777031109272180e-05
1.852382326126098633e+01	3.664307663030595426e-06
1.853567290306091309e+01	-5.589620590270277377e-06
1.854752182960510254e+01	-4.260505040042693786e-05
1.855979919433593750e+01	-5.648589557986938449e-05
1.857190322875976562e+01	6.381385009882341417e-05
1.858395004272460938e+01	-2.872458282504481913e-05
1.859567689895629883e+01	-1.021700952148885648e-05
1.860745501518249512e+01	8.290563782066057551e-06
1.864690899848937988e+01	1.008288079039041133e-04
1.865859293937683105e+01	-7.036721276438884275e-05
1.867030739784240723e+01	1.291719750516290849e-05
1.868201303482055664e+01	4.530552158714676520e-05
1.869456624984741211e+01	-9.637420752951539598e-07
1.870579314231872559e+01	-5.590753402453395624e-06
1.871765708923339844e+01	-2.409851550803847700e-05
1.872943711280822754e+01	3.662891647801697194e-06
1.874096989631652832e+01	4.530504958207081745e-05
1.875305914878845215e+01	-4.260646641565478111e-05
1.876475644111633301e+01	-3.335272696438513487e-05
1.877660202980041504e+01	-6.111432292225547555e-05
1.878886532783508301e+01	-5.648750039712845388e-05
1.880064582824707031e+01	-9.645916844324930685e-07
1.881246852874755859e+01	3.662230840695579560e-06
1.882482671737670898e+01	2.679672107039312494e-05
1.883693289756774902e+01	-9.648748874772204036e-07
1.884890913963317871e+01	2.679653226836295590e-05
1.886092734336853027e+01	1.754260401506208352e-05
1.887319040298461914e+01	-1.947282579509352325e-05
1.888514995574951172e+01	3.142316599145980854e-05
1.889726924896240234e+01	2.216923773815998648e-05
1.890927791595458984e+01	-1.484619207199667231e-05
1.892109489440917969e+01	-2.410012032529754299e-05
1.893300414085388184e+01	4.530353916582736452e-05
1.894493341445922852e+01	2.679577706024122944e-05
1.895686674118041992e+01	4.530335036379614516e-05
1.896975731849670410e+01	-6.111583333849892848e-05
1.898136639595031738e+01	-9.660076996603388622e-07
1.899382328987121582e+01	-7.036985599281436700e-05
1.900583434104919434e+01	1.754147120288001560e-05
1.901815819740295410e+01	-5.186237709027506095e-05
1.903062129020690918e+01	6.381045166227615668e-05
1.904242253303527832e+01	-9.664797047362876718e-07
1.905436325073242188e+01	-5.593491031894529548e-06
1.906604528427124023e+01	2.216791612394669920e-05
1.907892847061157227e+01	-7.037051679992153410e-05
1.909036779403686523e+01	-2.410144193950977996e-05
1.910228347778320312e+01	-1.947461941438275828e-05
1.911399006843566895e+01	-1.947471381539836796e-05
1.912603497505187988e+01	4.530202874958391159e-05
1.913788414001464844e+01	-5.594151839000647182e-06
1.914986968040466309e+01	-3.798266472301467208e-05
1.916156005859375000e+01	7.306324710339391420e-05
1.917346787452697754e+01	-3.798285352504484112e-05
1.918539738655090332e+01	-3.798294792605940725e-05
1.919755434989929199e+01	1.291304386049392962e-05
1.920949196815490723e+01	4.067445101633410635e-05
1.922154450416564941e+01	8.285938132321127541e-06
1.923358559608459473e+01	-1.947565782555026685e-05
1.927264928817749023e+01	-1.258948415278463874e-04
1.928412175178527832e+01	-1.484892970143780623e-05
1.929596590995788574e+01	8.285560528259739148e-06
1.930809235572814941e+01	-4.723753698646638964e-05
1.931986379623413086e+01	1.753920557851483281e-05
1.933168172836303711e+01	-1.022239037935656666e-05
1.934363150596618652e+01	2.216593370262729513e-05
1.935508394241333008e+01	6.380809163689536083e-05
1.936680126190185547e+01	4.067341260516765149e-05
1.937880182266235352e+01	-4.261118646641531572e-05
1.939100718498229980e+01	2.216555609856590335e-05
1.940302300453186035e+01	-5.649212604687337881e-05
1.941533541679382324e+01	2.679228422267836566e-05
1.942704224586486816e+01	-2.873081329204881684e-05
1.943914937973022461e+01	8.694201546050239402e-05
1.945115089416503906e+01	5.918041950263100301e-05
1.946332335472106934e+01	-2.873109649509354184e-05
1.947514009475708008e+01	3.657227586889261157e-06
1.948739123344421387e+01	-1.485053451869687562e-05
1.949912405014038086e+01	-1.485062891971143159e-05
1.951108860969543457e+01	-3.335839102529756497e-05
1.952333474159240723e+01	-6.111998698316896276e-05
1.953558158874511719e+01	2.216442328638383881e-05
1.954763078689575195e+01	-5.597172671487560667e-06
1.955928468704223633e+01	3.656566779783143099e-06
1.957150197029113770e+01	-1.022427839966036105e-05
1.958350515365600586e+01	7.306013186989138511e-05
1.959517526626586914e+01	3.141778513359315037e-05
1.960694670677185059e+01	8.283106101864383939e-06
1.961906337738037109e+01	-9.708221514364884404e-07
1.963130259513854980e+01	-4.724008581387735453e-05
1.964332270622253418e+01	1.290973982496123488e-05
1.965531158447265625e+01	-4.261335768976489221e-05
1.966702222824096680e+01	1.290955102293106584e-05
1.967912006378173828e+01	5.455170895719914002e-05
1.969145202636718750e+01	-5.598305483669626899e-06
1.970314669609069824e+01	-3.335990144154102468e-05
1.971501636505126953e+01	-2.410616199027031795e-05
1.972699213027954102e+01	4.529749750085353924e-05
1.973879337310791016e+01	-8.888318775829837960e-05
1.975064086914062500e+01	-4.724102982402925681e-05
1.976311039924621582e+01	-2.410653959433170973e-05
1.977503538131713867e+01	5.455095374907740677e-05
1.978691864013671875e+01	4.529702549577759149e-05
1.979906487464904785e+01	-1.485298894509222744e-05
1.981187129020690918e+01	8.231217210288846648e-05
1.982304644584655762e+01	8.693899462801548815e-05
1.983559131622314453e+01	4.529664789171619632e-05
1.984736728668212891e+01	1.290813500770322090e-05
1.985923242568969727e+01	-1.485346095016817688e-05
1.989882874488830566e+01	-3.336122305575430858e-05
1.991046977043151855e+01	-5.186898516133938656e-05
1.992266035079956055e+01	4.529617588664024857e-05
1.993440914154052734e+01	-1.948075548037114631e-05
1.994721555709838867e+01	4.529598708461007953e-05
1.995859527587890625e+01	-3.336169506083025633e-05
1.997055888175964355e+01	7.768421676557832995e-05
1.998214650154113770e+01	-9.734653798620114151e-07
1.999379539489746094e+01	-1.485431055930551472e-05
2.000566697120666504e+01	4.992243200567676313e-05
2.001814150810241699e+01	-1.485449936133568545e-05
2.002999687194824219e+01	-1.948151068849287277e-05
2.004212713241577148e+01	-7.500460820322004849e-05
2.005414676666259766e+01	5.454897132775799932e-05
2.006615257263183594e+01	8.279707665317131534e-06
2.007817363739013672e+01	-5.601137514126370502e-06
2.009014177322387695e+01	-4.724348425042565556e-05
2.010188579559326172e+01	-1.485516016844180224e-05
2.011387276649475098e+01	7.768308395339520154e-05
2.012566971778869629e+01	-5.601515118186709421e-06
2.013739919662475586e+01	3.604064281608135713e-05
2.014918828010559082e+01	3.652129932067331805e-06
2.016103625297546387e+01	-5.187096758265880079e-05
2.017290210723876953e+01	2.678652576075031910e-05
2.018472695350646973e+01	4.992101599044891988e-05
2.019677066802978516e+01	-3.336358308113405411e-05
2.020889759063720703e+01	1.290549177927664464e-05
2.022137117385864258e+01	-7.500602421844790530e-05
2.023422694206237793e+01	-1.485619857960931081e-05
2.024564194679260254e+01	-5.649854531590859925e-05
2.025795960426330566e+01	-7.037939049535104589e-05
2.027017378807067871e+01	8.693569059248279680e-05
2.028228378295898438e+01	3.651091520900876099e-06
2.029443335533142090e+01	1.424585049041641701e-04
2.030628204345703125e+01	5.454698890643859863e-05
2.031838488578796387e+01	-4.261836094357121231e-05
2.033029842376708984e+01	5.454680010440842960e-05
2.034194064140319824e+01	8.277536441966506413e-06
2.035337996482849121e+01	-2.411097644204646901e-05
2.036532092094421387e+01	-1.485723699077681938e-05
2.037733268737792969e+01	4.529258864806282882e-05
2.038908910751342773e+01	4.529249424704721915e-05
2.040086889266967773e+01	-5.649977252910627347e-05
2.041287970542907715e+01	-4.724603307783557013e-05
2.042468476295471191e+01	-4.724612747885117980e-05
2.043674731254577637e+01	-5.603969544583114951e-06
2.044890928268432617e+01	5.454585609425652732e-05
2.046084213256835938e+01	1.100687648069524871e-04
2.047269487380981445e+01	8.276498030800051554e-06
2.048465824127197266e+01	-2.873893177935660554e-05
2.052068877220153809e+01	3.649392302626198305e-06
2.053244805335998535e+01	-5.650062213824256607e-05
2.054402542114257812e+01	1.290303735288129112e-05
2.055600452423095703e+01	7.305286299171989239e-05
2.056768584251403809e+01	1.008142701475611144e-04
2.057993006706237793e+01	2.215658800212077511e-05
2.059187722206115723e+01	8.275742822678321700e-06
2.060339522361755371e+01	-3.799352083976359810e-05
2.061508989334106445e+01	-4.262053216692183912e-05
2.062675929069519043e+01	-3.799370964179376713e-05
2.063840866088867188e+01	-5.605385559810960745e-06
2.065037131309509277e+01	-2.411314766539604212e-05
2.066235494613647461e+01	3.140976104729991764e-05
2.067454290390014648e+01	-3.799408724585515552e-05
2.068655586242675781e+01	3.648070688413963037e-06
2.069860601425170898e+01	-5.650194375245584996e-05
2.071049046516418457e+01	4.991705114780905464e-05
2.072238779067993164e+01	-1.485988021920234193e-05
2.073413085937500000e+01	-6.575606080778689138e-05
2.074583387374877930e+01	8.274515609480644096e-06
2.075794649124145508e+01	-1.948708034839075030e-05
2.077037286758422852e+01	1.290124373359205609e-05
2.078250980377197266e+01	-7.501027226413247860e-05
2.079435801506042480e+01	8.274138005419255702e-06
2.080730700492858887e+01	-7.963737799230634286e-05
2.081842875480651855e+01	-4.724905391032248276e-05
2.083048892021179199e+01	-9.799790499117865604e-07
2.084252667427062988e+01	-8.426457812149370260e-05
2.085438370704650879e+01	1.752749985262857065e-05
2.086612153053283691e+01	3.646654673185064805e-06
2.087778782844543457e+01	-3.799569206311317459e-05
2.088985061645507812e+01	4.066180128029594191e-05
2.090187788009643555e+01	2.678095610085244157e-05
2.091388368606567383e+01	-5.607556783160535545e-06
2.092617297172546387e+01	2.678076729882227254e-05
2.093798565864562988e+01	2.678067289780771318e-05
2.094959831237792969e+01	1.752674464450684080e-05
2.096190357208251953e+01	-7.038477135321876115e-05
2.097401070594787598e+01	-1.023494571437911465e-05
2.098590922355651855e+01	2.678029529374632479e-05
2.099790501594543457e+01	-3.799663607326612041e-05
2.100978708267211914e+01	-1.023522891742489506e-05
2.102171015739440918e+01	-3.336990794915365810e-05
2.103349375724792480e+01	3.603375154197125280e-05
2.104547786712646484e+01	-3.799701367732645848e-05
2.105737209320068359e+01	5.454123044451055207e-05
2.106931686401367188e+01	-1.948953477478610212e-05
2.108128380775451660e+01	2.677954008562459832e-05
2.109364938735961914e+01	8.230244879832161178e-05
2.110546660423278809e+01	-4.262440260854503759e-05
2.114041543006896973e+01	6.379459229171986702e-05
2.115248918533325195e+01	-1.486308985371942191e-05
2.116437149047851562e+01	7.767515426811758526e-05
2.117627286911010742e+01	3.644389048819879903e-06
2.118782114982604980e+01	-3.799795768747835399e-05
2.119953131675720215e+01	2.215186795136023712e-05
2.121110296249389648e+01	-3.799814648950852302e-05
2.122255730628967285e+01	1.752476222318743673e-05
2.123438692092895508e+01	-2.411758451311185172e-05
2.124632382392883301e+01	1.752457342115726769e-05
2.125808763504028320e+01	4.991289750314007747e-05
2.127001380920410156e+01	-1.023711693772974146e-05
2.128190112113952637e+01	-8.426788215702639396e-05
2.129365515708923340e+01	1.752419581709587930e-05
2.130578947067260742e+01	4.991251989907973262e-05
2.131759834289550781e+01	-1.027758330646427049e-04
2.132961726188659668e+01	3.643161835622202721e-06
2.134173679351806641e+01	-1.397913572758139450e-04
2.135355067253112793e+01	1.752372381201992816e-05
2.136536002159118652e+01	7.767354945085852265e-05
2.137739801406860352e+01	2.215045193613239047e-05
2.138925027847290039e+01	-3.799956250473742337e-05
2.140132260322570801e+01	-5.611238422753565818e-06
2.141335844993591309e+01	-5.650741901133811781e-05
2.142579174041748047e+01	1.239422467072088749e-04
2.143730497360229492e+01	1.752306300491381137e-05
2.144915819168090820e+01	-2.411928373138547707e-05
2.146101379394531250e+01	5.916512653816731433e-05
2.147288417816162109e+01	-1.949255560727301476e-05
2.148460555076599121e+01	9.155335621913452120e-05
2.149632024765014648e+01	-4.262732904001634055e-05
2.150884079933166504e+01	-9.352350962860089508e-05
2.152067136764526367e+01	-2.411985013747703789e-05
2.153252291679382324e+01	1.752230779679208152e-05
2.154467511177062988e+01	3.602988110034699724e-05
2.155637764930725098e+01	-1.023938256209387393e-05
2.156847715377807617e+01	2.677585844603156551e-05
2.158031821250915527e+01	-7.038949140397929576e-05
2.159227705001831055e+01	-8.427033658342174239e-05
2.160437011718750000e+01	-1.486667709229789706e-05
2.161671137809753418e+01	4.991006547268333387e-05
2.162866687774658203e+01	6.841763877623929313e-05
2.164088630676269531e+01	2.677529203994000469e-05
2.165287494659423828e+01	6.841744997420911732e-05
2.166511392593383789e+01	2.214818631176720430e-05
2.167714095115661621e+01	-2.874799427681734684e-05
2.168962502479553223e+01	-3.800192253011716890e-05
2.170182895660400391e+01	-5.188276770956066586e-05
2.171435379981994629e+01	-1.259135329288583907e-04
2.172590255737304688e+01	-5.188295651159084167e-05
2.176696801185607910e+01	2.677453683181827822e-05
2.177901530265808105e+01	4.990902706151687901e-05
2.179042816162109375e+01	-1.024098737935293992e-05
2.180226898193359375e+01	-6.576408489408011734e-05
2.181408309936523438e+01	-5.614259255240480150e-06
2.182567548751831055e+01	-4.262968906539713640e-05
2.183735537528991699e+01	2.677397042572671741e-05
2.184895396232604980e+01	2.214695909856953009e-05
2.186092615127563477e+01	8.692370166355074237e-05
2.187315940856933594e+01	-2.874931589102958042e-05
2.188529491424560547e+01	-1.486865951361730113e-05
2.189746642112731934e+01	-9.880031362050180250e-07
2.190959954261779785e+01	-1.166610206907853616e-04
2.192171025276184082e+01	-4.725736119966149421e-05
2.193360137939453125e+01	-1.024212019153500785e-05
2.194556403160095215e+01	-1.024221459255061922e-05
2.195748424530029297e+01	-3.800381055042201700e-05
2.196978926658630371e+01	7.766901820212919385e-05
2.198197388648986816e+01	-3.337708242630954791e-05
2.199447035789489746e+01	-5.615675270469377959e-06
2.200562763214111328e+01	9.617640270365394731e-05
2.201773858070373535e+01	-4.263119948164058933e-05
2.202993130683898926e+01	3.637875378771157196e-06
2.204176640510559082e+01	1.751853175618344242e-05
2.205377745628356934e+01	-5.616147275545326557e-06
2.206585001945495605e+01	-4.263157708570093418e-05
2.207772588729858398e+01	-2.875092070828864642e-05
2.208978891372680664e+01	2.677198800440731334e-05
2.210186934471130371e+01	3.602572745567802007e-05
2.211388278007507324e+01	-1.949737005904916582e-05
2.212593507766723633e+01	-1.024363060777846417e-05
2.213823938369750977e+01	2.677161040034697526e-05
2.215024709701538086e+01	-1.024381940980968522e-05
2.216241908073425293e+01	-7.964766770296371145e-05
2.217429065704345703e+01	-5.651317747326616437e-05
2.218628811836242676e+01	8.263565091715059774e-06
2.219836068153381348e+01	-2.412494779229791734e-05
2.221010375022888184e+01	-9.904575626003721753e-07
2.222209167480468750e+01	-3.800588737275597704e-05
2.223421525955200195e+01	4.065160597065313946e-05
2.224638652801513672e+01	-4.263299310092983453e-05
2.225817823410034180e+01	8.262998685624552665e-06
2.227037167549133301e+01	3.635987358466309942e-06
2.228227210044860840e+01	-4.726019323011823782e-05
2.229421377182006836e+01	-3.337953685270490990e-05
2.230606412887573242e+01	-8.890263436743208901e-05
2.231772327423095703e+01	3.635609754405972293e-06
2.232977986335754395e+01	-3.337982005575068861e-05
2.234247350692749023e+01	-5.618412899910511035e-06
2.235417461395263672e+01	-3.338000885778085765e-05
2.239429068565368652e+01	4.990440141177089021e-05
2.240608048439025879e+01	3.139663930618581222e-05
2.241811704635620117e+01	-1.949954128239874231e-05
2.243004107475280762e+01	2.676953357801195813e-05
2.244201564788818359e+01	8.261771472426875061e-06
2.245385241508483887e+01	-1.487290755930189137e-05
2.246551942825317383e+01	2.676925037496617941e-05
2.247724652290344238e+01	-9.353068410575677812e-05
2.248876762390136719e+01	-6.114236002377396834e-05
2.250087738037109375e+01	-1.024636823721959809e-05
2.251329374313354492e+01	3.139578969704846930e-05
2.252524423599243164e+01	-5.619640113108188640e-06
2.253724908828735352e+01	-7.965040533240484537e-05
2.254933285713195801e+01	8.260921863289537223e-06
2.256152820587158203e+01	4.064924594527234361e-05
2.257341933250427246e+01	-1.950076849559641653e-05
2.258566880226135254e+01	-3.800853060118255161e-05
2.259766221046447754e+01	4.064896274222761522e-05
2.260986876487731934e+01	-3.338180247707008929e-05
2.262225270271301270e+01	2.676802316176850181e-05
2.263444757461547852e+01	-2.412815742681499902e-05
2.264626026153564453e+01	-2.412825182783060531e-05
2.265862369537353516e+01	3.602157381100797902e-05
2.267041301727294922e+01	-1.950152370371814299e-05
2.268322658538818359e+01	6.378288656583359808e-05
2.269443011283874512e+01	-9.815930025017303821e-05
2.270654940605163574e+01	6.840961468994605362e-05
2.271858310699462891e+01	-1.950190130777953816e-05
2.273037767410278320e+01	8.259505848061688888e-06
2.274255681037902832e+01	-9.815967785423443338e-05
2.275431203842163086e+01	-1.487526758468268722e-05
2.276606941223144531e+01	-1.487536198569724489e-05
2.277820396423339844e+01	2.213987902242819285e-05
2.279033756256103516e+01	-9.948000092995205054e-07
2.280246090888977051e+01	2.213969022039802720e-05
2.281442475318908691e+01	2.213959581938241414e-05
2.282659244537353516e+01	-5.651808632605687479e-05
2.283871221542358398e+01	-1.950284531793143367e-05
2.285066747665405273e+01	-8.890669361108545650e-05
2.286235642433166504e+01	-4.726453567681738403e-05
2.287436604499816895e+01	4.064679151887699518e-05
2.288618350028991699e+01	-8.428005988798861065e-05
2.289792919158935547e+01	-2.413023424915001277e-05
2.290986537933349609e+01	-6.114566405930667325e-05
2.292265200614929199e+01	3.601949698867401898e-05
2.293478155136108398e+01	6.378090414451419740e-05
2.294684839248657227e+01	-6.577286418849403299e-05
2.295936727523803711e+01	1.751154608105771825e-05
2.297075748443603516e+01	-4.263846835981210237e-05
2.298284006118774414e+01	-2.413089505625612955e-05
2.302300477027893066e+01	2.676509673029719885e-05
2.303498554229736328e+01	3.601883618156685187e-05
2.304660367965698242e+01	8.228791104197859924e-05
2.305822467803955078e+01	8.228781664096300312e-05
2.306988358497619629e+01	3.139163605237949213e-05
2.308135938644409180e+01	-3.338529531463295646e-05
2.309318470954895020e+01	-2.875847278950593140e-05
2.310494828224182129e+01	-6.577390259966153817e-05
2.311675691604614258e+01	2.676434152217547238e-05
2.312834191322326660e+01	-7.040100832783538888e-05
2.314005923271179199e+01	-3.338576731970890421e-05
2.315196943283081055e+01	-2.413202786843924780e-05
2.316421341896057129e+01	-1.025137149102591649e-05
2.317575001716613770e+01	1.751003566481425854e-05
2.318782806396484375e+01	2.213685818994128021e-05
2.319980645179748535e+01	4.989826534578250557e-05
2.321200537681579590e+01	8.691350635390795347e-05
2.322409057617187500e+01	1.288274113461023710e-05
2.323595404624938965e+01	-6.577494101082904335e-05
2.324816322326660156e+01	3.601713696329322313e-05
2.326036834716796875e+01	-2.875979440371816836e-05
2.327214884757995605e+01	-2.875988880473377465e-05
2.328416490554809570e+01	5.452452146481796981e-05
2.329656147956848145e+01	-6.577541301590499111e-05
2.330832338333129883e+01	3.628246475218858039e-06
2.332039070129394531e+01	-1.025259870422359241e-05
2.333237171173095703e+01	-2.413344388366709444e-05
2.334430360794067383e+01	4.989713253359939071e-05
2.335625290870666504e+01	3.601628735415693730e-05
2.336809444427490234e+01	-7.040289634813917989e-05
2.337981796264648438e+01	-3.338765534001375231e-05
2.339154839515686035e+01	8.254502594255370485e-06
2.340348482131958008e+01	2.676207589781028960e-05
2.341530585289001465e+01	-1.025335391234532226e-05
2.342702651023864746e+01	-3.338803294407408361e-05
2.343883275985717773e+01	3.627208064051350318e-06
2.345087099075317383e+01	-7.503047408138793480e-05
2.346303892135620117e+01	1.192999424155869587e-04
2.347509980201721191e+01	-9.999920651370601708e-07
2.348719882965087891e+01	4.989599972141732617e-05
2.349890899658203125e+01	4.526898839425907837e-05
2.351159548759460449e+01	-2.413485989889494447e-05
2.352325630187988281e+01	-3.338878815219581007e-05
2.353573656082153320e+01	-2.413504870092616044e-05
2.354744958877563477e+01	8.691086312548242923e-05
2.355930423736572266e+01	-2.413523750295633286e-05
2.357122898101806641e+01	2.676075428359699893e-05
2.358309435844421387e+01	-1.025467552655860785e-05
2.359522652626037598e+01	1.287981470313893414e-05
2.360702252388000488e+01	6.377580648969332472e-05
2.364523911476135254e+01	-5.628041803461757753e-06
2.365676116943359375e+01	9.616403617066051127e-05
2.366867375373840332e+01	-1.001313679349295651e-06
2.368041920661926270e+01	1.750625962420561944e-05
2.369261384010314941e+01	-2.413608711209261869e-05
2.370447921752929688e+01	1.287915389603281905e-05
2.371617412567138672e+01	-1.001691283410685950e-06
2.372788929939270020e+01	-7.503245650270733548e-05
2.373980927467346191e+01	-5.628797011583486760e-06
2.375138854980468750e+01	-6.577881145245330569e-05
2.376306080818176270e+01	-2.413665351818417950e-05
2.377487063407897949e+01	2.213242134222652093e-05
2.378664112091064453e+01	8.228224698106615558e-05
2.379831457138061523e+01	3.624564835625827343e-06
2.381061840057373047e+01	-1.002446491532414109e-06
2.382247900962829590e+01	-2.413712552326012726e-05
2.383459925651550293e+01	-5.189872148113152165e-05
2.384677600860595703e+01	2.213185493613496351e-05
2.385877060890197754e+01	-3.339124257859117206e-05
2.387104916572570801e+01	1.287783228181953007e-05
2.388327932357788086e+01	-1.488376367605081400e-05
2.389511203765869141e+01	1.750456040593199408e-05
2.390712022781372070e+01	5.451980141405742843e-05
2.391876411437988281e+01	8.250537751616560651e-06
2.393100976943969727e+01	-4.264564283696799219e-05
2.394275569915771484e+01	-3.339190338569833239e-05
2.395462751388549805e+01	-1.488433008214237312e-05
2.396660995483398438e+01	-1.003673704730091079e-06
2.397841048240661621e+01	-1.025760195802991081e-05
2.399133253097534180e+01	-4.264611484204393316e-05
2.400275659561157227e+01	-7.040771079991533772e-05
2.401469469070434570e+01	2.213053332192272654e-05
2.402686572074890137e+01	-2.876564726666182460e-05
2.403861522674560547e+01	-2.876574166767743767e-05
2.405058431625366211e+01	8.690708708487377657e-05
2.406240224838256836e+01	3.601090649628922881e-05
2.407441353797912598e+01	3.622393612276252966e-06
2.408613514900207520e+01	-4.264687005016566641e-05
2.409780740737915039e+01	3.138370636710081875e-05
2.410951638221740723e+01	3.601052889222889074e-05
2.412137484550476074e+01	-4.264715325321144512e-05
2.413411831855773926e+01	-1.004995318942326559e-06
2.414571642875671387e+01	-5.632006646100568435e-06
2.415778946876525879e+01	-4.264743645625722384e-05
2.417025899887084961e+01	3.601005688715294299e-05
2.418257737159729004e+01	3.621544003138913858e-06
2.419467663764953613e+01	5.914445271583488039e-05
2.420726823806762695e+01	2.675593983182190157e-05
2.421865868568420410e+01	-1.488640690447739026e-05
2.423078322410583496e+01	-6.578258749306088770e-05
2.426681494712829590e+01	-2.876734648493544996e-05
2.427826237678527832e+01	1.750172837547525048e-05
2.428994655609130859e+01	3.620883196032796224e-06
2.430138230323791504e+01	-2.876762968798122867e-05
2.431344246864318848e+01	-1.006222532141055543e-06
2.432512879371643066e+01	-5.633233859298245192e-06
2.433687162399291992e+01	-4.264866366945489805e-05
2.434919595718383789e+01	-5.652950884889735146e-05
2.436087727546691895e+01	3.600873527293965909e-05
2.437291097640991211e+01	-3.802202994635805219e-05
2.438474512100219727e+01	-4.727595819965787425e-05
2.439662814140319824e+01	5.451611977446439901e-05
2.440852689743041992e+01	2.675452381659300461e-05
2.442081737518310547e+01	-1.951473984584786486e-05
2.443279170989990234e+01	3.619750383849677553e-06
2.444494676589965820e+01	6.839649294883195499e-05
2.445664644241333008e+01	-5.190344153189206303e-05
2.446860003471374512e+01	-1.951511744990925326e-05
2.448074555397033691e+01	1.750012355821723480e-05
2.449250650405883789e+01	5.451536456634267254e-05
2.450428676605224609e+01	-1.007732948384512285e-06
2.451607227325439453e+01	-2.414241198011222607e-05
2.452820801734924316e+01	1.007842506247232073e-04
2.454037714004516602e+01	-1.951568385599976375e-05
2.455214738845825195e+01	6.839564333969461207e-05
2.456404447555541992e+01	1.749946275111006431e-05
2.457708382606506348e+01	2.675320220238076765e-05
2.458819675445556641e+01	-1.488914453391852418e-05
2.460038065910339355e+01	-5.190457434407412757e-05
2.461212015151977539e+01	-1.026241640980606187e-05
2.462480783462524414e+01	2.212590767217674791e-05
2.463715052604675293e+01	-8.429327603011831896e-05
2.464936661720275879e+01	1.287188501786131448e-05
2.466170501708984375e+01	1.749870754298833784e-05
2.467361497879028320e+01	7.764853318182799282e-05
2.468535375595092773e+01	-1.009148963612358079e-06
2.469754099845886230e+01	-1.488999414305480831e-05
2.470975184440612793e+01	3.617579160500103600e-06
2.472187685966491699e+01	-1.166823553202239191e-04
2.473393988609313965e+01	8.690189502903729421e-05
2.474587607383728027e+01	3.600571444045273968e-05
2.475823879241943359e+01	5.451328774400765540e-05
2.477015233039855957e+01	-1.009809770718475925e-06
2.478212332725524902e+01	5.914001586812012449e-05
2.479419684410095215e+01	6.839375531939082106e-05
2.480614781379699707e+01	3.616823952378375017e-06
2.481823015213012695e+01	4.525898188664644495e-05
2.483015084266662598e+01	4.063197055948925424e-05
2.484202051162719727e+01	-1.010376176810035260e-06
2.485460162162780762e+01	-2.414505520853879724e-05
2.489423298835754395e+01	-2.877206653569598795e-05
2.490639090538024902e+01	-1.489141015828371036e-05
2.491780281066894531e+01	-5.653375689458194509e-05
2.492935991287231445e+01	-1.951851588645650735e-05
2.494105672836303711e+01	1.286980819552629903e-05
2.495261955261230469e+01	-5.637953910058784880e-06
2.496401262283325195e+01	-4.265338372021543943e-05
2.497576618194580078e+01	-1.026505963823263643e-05
2.498727583885192871e+01	7.301935063132016174e-05
2.499971294403076172e+01	4.525775467344876396e-05
2.501100969314575195e+01	1.749615871557842327e-05
2.502314519882202148e+01	8.242230462277549201e-06
2.503482246398925781e+01	-3.340011627402174094e-05
2.504658341407775879e+01	1.749587551253264456e-05
2.505866360664367676e+01	1.286886418537440014e-05
2.507065987586975098e+01	-5.638897920210681229e-06
