# Time(s)	Magnetic_Field(uT)
1.934240865707397461e+01	-7.669003131378011363e-05
1.935374999046325684e+01	-2.758543565867787258e-05
1.936565399169921875e+01	1.226526217399833405e-04
1.937726545333862305e+01	-1.317254122170425200e-05
1.938885521888732910e+01	-7.386998974532044398e-05
1.940108585357666016e+01	7.636806765334077252e-05
1.941295981407165527e+01	1.514784106139292535e-04
1.942483353614807129e+01	-4.213730191550556263e-05
1.943649911880493164e+01	3.074781514918836257e-04
1.944824004173278809e+01	1.138624389624487892e-04
1.945976305007934570e+01	-1.548809880050587692e-04
1.947169184684753418e+01	2.640831248836270659e-04
1.948377227783203125e+01	7.046741235419227002e-05
1.949555730819702148e+01	9.769963830576072964e-06
1.950750470161437988e+01	6.863064874707114796e-06
1.951933908462524414e+01	-2.782863634342413656e-05
1.953125476837158203e+01	-2.495648034251836457e-05
1.954338335990905762e+01	-1.347758959987197002e-04
1.955544328689575195e+01	5.880507357575193996e-05
1.956752419471740723e+01	2.411337235762199812e-05
1.957991147041320801e+01	1.483456824507956397e-04
1.959137940406799316e+01	4.430532175136903426e-05
1.960352754592895508e+01	-1.521999182564531589e-04
1.961553263664245605e+01	4.716010627479320130e-05
1.962719726562500000e+01	3.799822621499868685e-06
1.963902211189270020e+01	-2.707226593027810854e-04
1.965093255043029785e+01	-7.793030247012764679e-06
1.966277837753295898e+01	2.397440053776661744e-05
1.967443490028381348e+01	2.377820624609497911e-04
1.968657231330871582e+01	-1.089786064230165245e-04
1.969853591918945312e+01	6.148614332435622216e-05
1.971066474914550781e+01	2.319508930717289552e-04
1.972264242172241211e+01	2.261544666374726439e-04
1.973424863815307617e+01	-1.668386419006901171e-04
1.974609303474426270e+01	-3.971680432912912904e-05
1.975787067413330078e+01	2.058756598563150182e-04
1.976983571052551270e+01	-1.322164265924878927e-04
1.978160810470581055e+01	3.127534336016842670e-04
1.979323577880859375e+01	2.867303148187150567e-04
1.980540871620178223e+01	2.318119212518735949e-04
1.981678104400634766e+01	-4.271056067240736894e-05
1.985193657875061035e+01	-8.029178936892465723e-05
1.986373472213745117e+01	-4.274530362737055851e-05
1.987576317787170410e+01	-8.032653232388916817e-05
1.988897943496704102e+01	-7.167532136620867619e-05
1.990051746368408203e+01	-7.458222032207762419e-05
1.991291069984436035e+01	3.183761452611219675e-04
1.992457461357116699e+01	1.363185426452365981e-04
1.993664908409118652e+01	7.562109412161908137e-05
1.994872570037841797e+01	1.507314370822088634e-04
1.996114397048950195e+01	1.420454831695651887e-04
1.997257661819458008e+01	-1.035817239708421210e-04
1.998492264747619629e+01	2.980452240475182598e-04
1.999670886993408203e+01	1.593305336074432599e-04
2.000876641273498535e+01	9.285403012705235805e-05
2.002104997634887695e+01	2.084177577850652410e-04
2.003325271606445312e+01	-4.298850431211682249e-05
2.004631447792053223e+01	-3.144776587605028172e-05
2.005762553215026855e+01	1.043426541306741314e-04
2.006989669799804688e+01	-3.148250883101346451e-05
2.008183741569519043e+01	-1.990924740549620306e-04
2.009381985664367676e+01	1.245172320469408941e-04
2.010553669929504395e+01	-1.182204476150804074e-04
2.011878728866577148e+01	1.967206760516604000e-04
2.013000297546386719e+01	1.533603923983683918e-04
2.014204192161560059e+01	5.798861413410386290e-05
2.015359067916870117e+01	1.244303746595302605e-04
2.016572952270507812e+01	4.061670630881519199e-05
2.017782998085021973e+01	2.688720056239351521e-04
2.018989157676696777e+01	8.681440300804978269e-05
2.020192527770996094e+01	1.792619108389637722e-04
2.021345353126525879e+01	1.792445393614808594e-04
2.022507691383361816e+01	1.040994534459278539e-04
2.023666453361511230e+01	5.496011483586112561e-05
2.024878025054931641e+01	-6.063835577711494017e-05
2.026037359237670898e+01	-2.398064309146129530e-04
2.027263760566711426e+01	4.623941796825293990e-05
2.028458738327026367e+01	1.820298379749773327e-04
2.029661512374877930e+01	7.798947727555073401e-05
2.030909514427185059e+01	-2.934663596776991915e-06
2.032043266296386719e+01	7.506520684219885968e-05
2.033216023445129395e+01	-9.832381333852443313e-05
2.034490633010864258e+01	2.590849675465052647e-05
2.035756540298461914e+01	-6.657375403122664580e-05
2.036920261383056641e+01	-9.259687281419448732e-05
2.038072490692138672e+01	3.061405477257785166e-04
2.039233112335205078e+01	3.090127037266843495e-04
2.040436267852783203e+01	1.240655736324115354e-04
2.041618180274963379e+01	1.413853670252541311e-04
2.042767024040222168e+01	-1.678114446396751730e-04
2.043944883346557617e+01	6.044385467544349284e-05
2.047335696220397949e+01	1.962342746821678992e-04
2.048492717742919922e+01	8.352533154757919680e-05
2.049669694900512695e+01	-9.564274358991882278e-05
2.050815343856811523e+01	1.152753908548756695e-04
2.052050518989562988e+01	-1.766024462842456639e-05
2.053184676170349121e+01	-5.813100080332922145e-05
2.054389166831970215e+01	-4.947978984564873624e-05
2.055538272857666016e+01	2.567927513859300285e-04
2.056737399101257324e+01	1.983412668068344694e-05
2.057907319068908691e+01	-6.975859662680635516e-05
2.059092497825622559e+01	8.914804320701693794e-05
2.060332846641540527e+01	3.711917711856283273e-05
2.061490583419799805e+01	1.729095971252872120e-04
2.062681293487548828e+01	-7.849666497189613905e-05
2.063898134231567383e+01	9.196808477547660759e-05
2.065136289596557617e+01	4.282874616540986577e-05
2.066335844993591309e+01	-2.075822983659368281e-05
2.067512440681457520e+01	-4.678134861956284910e-05
2.068702101707458496e+01	-3.524061018349500051e-05
2.069888854026794434e+01	2.363576013074354036e-04
2.071069717407226562e+01	-6.994968287910652358e-05
2.072249841690063477e+01	3.694546234374426248e-05
2.073494696617126465e+01	2.189683220046651413e-04
2.074697327613830566e+01	5.125917126518783111e-06
2.075888895988464355e+01	8.023626008710858380e-05
2.077093720436096191e+01	3.142706143590032978e-04
2.078307890892028809e+01	-1.509606811388435478e-04
2.079503893852233887e+01	8.885272808982457840e-05
2.080722141265869141e+01	-4.697243487186301075e-05
2.081955862045288086e+01	8.592845765647403222e-05
2.083156180381774902e+01	6.279486635189354053e-05
2.084304404258728027e+01	-1.134836813072184303e-04
2.085475182533264160e+01	-7.593719556566431799e-05
2.086677861213684082e+01	-5.572787469443437925e-05
2.087883901596069336e+01	8.295207279067737694e-05
2.089071369171142578e+01	1.069651435351174837e-05
2.090222334861755371e+01	1.356867035441620068e-05
2.091390466690063477e+01	3.088846374725878112e-05
2.092533421516418457e+01	2.798156479138981956e-05
2.093741393089294434e+01	-3.271588373222636902e-05
2.094998764991760254e+01	1.493069759286958040e-04
2.096193528175354004e+01	1.232838571457266750e-04
2.097393655776977539e+01	4.795859054363236548e-06
2.098544812202453613e+01	7.123761957979095132e-05
2.099775147438049316e+01	1.347898526268313476e-04
2.100989246368408203e+01	-4.726774998905537028e-05
2.102180862426757812e+01	1.318655821934794597e-04
2.103331327438354492e+01	1.954178152405198154e-04
2.104555606842041016e+01	1.751737514143267142e-04
2.105729222297668457e+01	9.713913802038633171e-05
2.109016156196594238e+01	-2.236157835580937134e-04
2.110178685188293457e+01	1.908715314896306699e-05
2.111332702636718750e+01	3.640694654180564574e-05
2.112475967407226562e+01	-1.398716011173050376e-04
2.113640141487121582e+01	-1.196622802460750649e-04
2.114814376831054688e+01	1.374882938529171873e-04
2.115967845916748047e+01	6.234320793736420892e-05
2.117135524749755859e+01	4.209914411117108061e-05
2.118363642692565918e+01	8.253515733111254271e-05
2.119504785537719727e+01	-1.313072475470351114e-04
2.120679163932800293e+01	3.048891976517553829e-05
2.121908879280090332e+01	1.605002848151252043e-04
2.123092746734619141e+01	7.379708898602277238e-05
2.124290370941162109e+01	3.569534103905026368e-04
2.125465846061706543e+01	-1.024988301505707966e-04
2.126653742790222168e+01	-2.160943223320625726e-05
2.127839708328247070e+01	-2.354518371113526137e-04
2.129039597511291504e+01	2.673085726505667324e-04
2.130285048484802246e+01	2.168136551015938544e-05
2.131520342826843262e+01	-5.346372040539493128e-05
2.132849073410034180e+01	-7.081825675320068943e-05
2.133958506584167480e+01	1.863323173457929181e-04
2.135214519500732422e+01	7.651290168959156552e-05
2.136413598060607910e+01	-1.922305252779159658e-04
2.137552762031555176e+01	2.238440601323825059e-04
2.138700032234191895e+01	-3.045172944318691428e-05
2.139868950843811035e+01	7.066436082288914502e-05
2.141053104400634766e+01	-1.634047364039687247e-04
2.142237448692321777e+01	1.399782773492213282e-04
2.143427562713623047e+01	-5.652696265860085814e-05
2.144644546508789062e+01	-1.898047691704674925e-05
2.145902967453002930e+01	-8.545698039743766122e-05
2.147046160697937012e+01	-7.457109958460491211e-06
2.148232841491699219e+01	-8.260219587401480877e-05
2.149394345283508301e+01	-3.060807274052388635e-05
2.150588631629943848e+01	-6.529977395865382481e-05
2.151785922050476074e+01	-3.353234317387443931e-05
2.152983832359313965e+01	-7.543967345871090931e-06
2.154149270057678223e+01	6.178732065794400078e-05
2.155347561836242676e+01	6.465947665884975244e-05
2.156601428985595703e+01	1.628860394465384551e-04
2.157799768447875977e+01	-1.628203569095955429e-05
2.158924937248229980e+01	-3.941562699554135719e-05
2.160101962089538574e+01	2.466302218873259113e-04
2.161254620552062988e+01	1.743746634501602149e-04
2.162438321113586426e+01	-3.197519068315602103e-04
2.163610506057739258e+01	9.921220605712562481e-05
2.164761829376220703e+01	2.552293184125602535e-04
2.165972208976745605e+01	2.118690347592682181e-04
2.167213559150695801e+01	1.771773335411382729e-04
2.170986318588256836e+01	2.401500570912653391e-05
2.172167229652404785e+01	9.045676623455294171e-05
2.173338246345520020e+01	8.177081232190926694e-05
2.174516725540161133e+01	-4.827529568300360899e-05
2.175677800178527832e+01	1.742009486753416582e-04
2.176903557777404785e+01	9.480510929780442027e-06
2.178089356422424316e+01	1.250442385877920104e-04
2.179236721992492676e+01	2.319393838106427897e-04
2.180422449111938477e+01	-1.581641972491326350e-04
2.181599068641662598e+01	1.807960745501483167e-05
2.182797455787658691e+01	1.856548297240002217e-04
2.184011173248291016e+01	-2.333440261196501378e-04
2.185170340538024902e+01	8.159709754709068314e-05
2.186373758316040039e+01	2.956823145863658809e-05
2.187576079368591309e+01	2.433758933818197415e-04
2.188800787925720215e+01	1.826784448582022518e-04
2.189968943595886230e+01	1.682134359887838503e-04
2.191124677658081055e+01	9.884740503000557154e-05
2.192303943634033203e+01	1.450624732067217740e-04
2.193489432334899902e+01	6.347782766646818052e-06
2.194675898551940918e+01	3.357365438253232057e-04
2.195836257934570312e+01	9.877791912007789137e-05
2.196987843513488770e+01	1.392139323400193535e-04
2.198131275177001953e+01	-1.699828793249099506e-04
2.199287533760070801e+01	1.420687168634435205e-04
2.200482225418090820e+01	7.270268590466394073e-05
2.201678848266601562e+01	4.471274674983066547e-07
2.202828192710876465e+01	1.304584925174479850e-04
2.203993248939514160e+01	1.882316706077136409e-04
2.205172395706176758e+01	-1.440813608843158713e-04
2.206353330612182617e+01	2.922199168746941983e-04
2.207511854171752930e+01	1.621738088697812614e-04
2.208760213851928711e+01	2.228365144384342807e-04
2.209883785247802734e+01	-1.383717918374675372e-04
2.211078357696533203e+01	-1.008253060959147395e-04
2.212295150756835938e+01	-1.704638070016284022e-05
2.213413429260253906e+01	9.562781947946267938e-05
2.214576673507690430e+01	1.909648547887640051e-04
2.215724468231201172e+01	2.111741756599939371e-04
2.216902089118957520e+01	-5.557756696541083804e-06
2.218078255653381348e+01	-8.359237009048144931e-05
2.219290447235107422e+01	-5.592499651504272524e-06
2.220524859428405762e+01	1.879884699229673634e-04
2.221731781959533691e+01	2.399825930564569644e-04
2.222920322418212891e+01	9.259932018121992854e-05
2.224093341827392578e+01	1.070295860956751337e-04
2.225265049934387207e+01	6.655882992077048884e-05
2.226448988914489746e+01	2.030901878909110363e-05
2.227617311477661133e+01	-1.530800013916335173e-04
2.228840804100036621e+01	-2.841943992972292786e-06
2.232182216644287109e+01	2.603595931341972806e-05
2.233354091644287109e+01	-7.800440138600687741e-05
2.234536623954772949e+01	2.976167993268685882e-04
2.235675096511840820e+01	-8.381819929774610156e-05
2.236836147308349609e+01	1.791114297580222192e-04
2.238005614280700684e+01	-6.651577738238513115e-05
2.239177060127258301e+01	1.444023570624106893e-04
2.240453982353210449e+01	2.397393923717107140e-04
2.241586017608642578e+01	4.901320732066324090e-05
2.242770099639892578e+01	1.143197862414594584e-05
2.243998217582702637e+01	1.327747612389335420e-04
2.245257186889648438e+01	6.629825775854262669e-05
2.246424221992492676e+01	1.240714358488069545e-04
2.247610020637512207e+01	2.887571306394050015e-04
2.248805022239685059e+01	-2.910826346068640295e-05
2.249959778785705566e+01	1.124612115028127336e-04
2.251118922233581543e+01	-4.359064380758640605e-05
2.252295422554016113e+01	2.863017167461473191e-05
2.253472042083740234e+01	1.817577565516633050e-04
2.254664373397827148e+01	1.644032202038575401e-04
2.255826282501220703e+01	-1.563517013746211905e-04
2.257024240493774414e+01	1.585894222921183159e-04
2.258244299888610840e+01	6.610717150624115723e-05
2.259465956687927246e+01	7.475838246392164921e-05
2.260663938522338867e+01	-1.708688246764857011e-04
2.261862444877624512e+01	2.365371782986506804e-04
2.263048791885375977e+01	1.353863450776101305e-04
2.264244437217712402e+01	1.267003911649664557e-04
2.265452241897583008e+01	1.613573494281332046e-04
2.266628861427307129e+01	-1.854033194558317964e-04
2.267811655998229980e+01	1.959969362138183689e-04
2.269024777412414551e+01	7.461941064406624820e-05
2.270243453979492188e+01	-1.941240163234399956e-04
2.271440601348876953e+01	7.169514021071570202e-05
2.272717499732971191e+01	2.594970548284126696e-04
2.273856711387634277e+01	8.610803464768800801e-05
2.275040245056152344e+01	-1.075076778817468149e-04
2.276233673095703125e+01	-5.262402726986853592e-05
2.277395009994506836e+01	-6.708903613928693746e-05
2.278588271141052246e+01	1.669453181326077630e-04
2.279771924018859863e+01	-1.653677133594217221e-04
2.281134653091430664e+01	2.882707292699125006e-04
2.282277631759643555e+01	1.379979289162880471e-04
2.283537459373474121e+01	2.477826016175261898e-04
2.284793400764465332e+01	6.283547152325345700e-05
2.286015582084655762e+01	-7.010016396004809013e-05
2.287236976623535156e+01	-2.781635138814197300e-04
2.288581061363220215e+01	2.232997239338429778e-05
2.289711499214172363e+01	-5.281511352216869756e-05
2.290963006019592285e+01	1.060915263116532877e-04
2.294183182716369629e+01	-3.840221908519639158e-05
2.295401644706726074e+01	4.826623378894286435e-05
2.296561503410339355e+01	-6.444270934564583805e-05
2.297818112373352051e+01	-1.309192128260367534e-04
2.298978042602539062e+01	1.695742734487659632e-04
2.300166487693786621e+01	1.204349348386992146e-04
2.301353263854980469e+01	1.175280358828302530e-04
2.302499532699584961e+01	-3.563429194918150966e-05
2.303697776794433594e+01	2.706382492823972618e-04
2.304871368408203125e+01	-5.300619977447018058e-05
2.306158232688903809e+01	1.521328797135508928e-04
2.307268190383911133e+01	-7.615716255653226367e-05
2.308479499816894531e+01	2.784845518793116579e-05
2.309659099578857422e+01	-5.885474064117259430e-05
2.310999298095703125e+01	2.781371223296666163e-05
2.312142157554626465e+01	-1.051219232503335777e-04
2.313413548469543457e+01	1.520286508486600027e-04
2.314603471755981445e+01	1.491217518927910818e-04
2.315848493576049805e+01	-5.894159802858187942e-05
2.317082095146179199e+01	3.195691301626809428e-04
2.318267393112182617e+01	-7.053445089709450898e-05
2.319617199897766113e+01	2.328485628560968720e-04
2.320730018615722656e+01	2.767474041311259554e-05
2.321996164321899414e+01	1.952499626820966506e-04
2.323149156570434570e+01	6.809338215557115843e-05
2.324333381652832031e+01	-1.862024074199982685e-04
2.325533747673034668e+01	-1.486559216784441562e-04
2.326954698562622070e+01	1.200527623340975631e-04
2.328114390373229980e+01	1.142563358998412517e-04
2.329329943656921387e+01	8.823321711687341022e-05
2.330562233924865723e+01	-7.648722062868780599e-05
2.331831288337707520e+01	4.349417715683936438e-04
2.333055520057678223e+01	5.928582790055368759e-05
2.334364247322082520e+01	2.181924677343770010e-04
2.335574460029602051e+01	7.239590334617991835e-06
2.336757016181945801e+01	1.632567026900539275e-04
2.337990474700927734e+01	1.863555510396712228e-04
2.339156198501586914e+01	-7.660882097106159528e-05
2.340359234809875488e+01	-4.388005488859146114e-06
2.341550469398498535e+01	-1.344341134937720322e-04
2.342730307579040527e+01	-1.309133087898441906e-05
2.343912339210510254e+01	-1.021917487807996505e-05
2.345135378837585449e+01	-1.402652828829928139e-04
2.346334409713745117e+01	3.018150498327919554e-04
2.347545480728149414e+01	-4.205609157278572291e-05
2.348692369461059570e+01	-9.408495766123982135e-05
2.349874854087829590e+01	6.193215469419479377e-05
2.351027607917785645e+01	-9.411970061620433228e-05
2.352213597297668457e+01	1.861470933098881416e-04
2.353366851806640625e+01	-6.236964130890654495e-05
2.356785297393798828e+01	-1.326504565380298761e-05
2.357937359809875488e+01	8.785104461227175878e-05
2.359140896797180176e+01	-1.028751404387757008e-04
2.360342431068420410e+01	-1.620668756463644825e-05
2.361647248268127441e+01	-2.040433451372965614e-04
2.362819504737854004e+01	7.911297626718198845e-05
2.364035868644714355e+01	1.137699345303487373e-04
2.365274906158447266e+01	-1.916570095295150198e-05
2.366428470611572266e+01	1.310723564457097077e-04
2.367684054374694824e+01	-2.786902634307677492e-05
2.368994021415710449e+01	3.898404441701295989e-06
2.370157217979431152e+01	-6.835715399546433936e-05
2.371310782432556152e+01	9.642716443512831497e-06
2.372483086585998535e+01	-2.215945729622974188e-05
2.373627901077270508e+01	1.714215122782418780e-04
2.374805569648742676e+01	-5.397900251345522294e-05
2.375983238220214844e+01	1.829448792368268341e-04
2.377168941497802734e+01	2.291599474135430365e-04
2.378327560424804688e+01	8.177667453830600062e-05
2.379495906829833984e+01	-5.693801590176895868e-05
2.380706238746643066e+01	1.626487009781876238e-04
2.381886768341064453e+01	1.857475493278049191e-04
2.383047080039978027e+01	-5.121107537744034102e-05
2.384238052368164062e+01	4.123643245347364167e-05
2.385481381416320801e+01	-5.413534581079220180e-05
2.386618113517761230e+01	2.405790855072371297e-04
2.387791991233825684e+01	-8.595489102801635471e-05
2.389015913009643555e+01	9.382144281284974429e-06
2.390225291252136230e+01	6.475245325416018802e-06
2.391411089897155762e+01	2.957409367503200379e-05
2.392586755752563477e+01	9.890538167884708619e-05
2.393884801864624023e+01	-1.091403397735424605e-05
2.395078992843627930e+01	2.866899248190624421e-04
2.396271061897277832e+01	5.262082759220452496e-05
2.397526407241821289e+01	6.705109350665842234e-05
2.398679375648498535e+01	2.750797004730669336e-04
2.399856424331665039e+01	9.225800983948000657e-06
2.401043820381164551e+01	2.056962980368069890e-04
2.402167391777038574e+01	1.449988495131894722e-04
2.403376197814941406e+01	-2.162094567627123186e-04
2.404574704170227051e+01	1.074002493391906061e-04
2.405785822868347168e+01	4.092374585879969074e-05
2.406961512565612793e+01	-9.779094458127526857e-05
2.408138942718505859e+01	6.214673163186849679e-06
2.409344649314880371e+01	1.766794229105596065e-04
2.410552334785461426e+01	2.640662255693519364e-05
2.411775279045104980e+01	-1.123080678831397521e-04
2.412958621978759766e+01	1.159472314319802080e-04
2.414172196388244629e+01	-1.409887657293396728e-05
2.415353679656982422e+01	2.170459502205733884e-04
2.419201326370239258e+01	4.076740256146271188e-05
2.420401716232299805e+01	-6.038343065957654375e-05
2.421525073051452637e+01	-4.306363726673527622e-05
2.422724843025207520e+01	1.447382773509616372e-04
2.423869585990905762e+01	-6.910412752718472947e-05
2.425114226341247559e+01	2.920694357937539463e-04
2.426372742652893066e+01	-1.558246948337687460e-04
2.427524089813232422e+01	1.562269013545833970e-04
2.428727746009826660e+01	1.099770902229040118e-04
2.429912042617797852e+01	8.395397143993617024e-05
2.431108641624450684e+01	2.139653364898858566e-04
2.432283496856689453e+01	9.547733839852241388e-05
2.433441686630249023e+01	7.234374709394062115e-05
2.434630203247070312e+01	1.358959801409809632e-04
2.435815739631652832e+01	-7.505689725877801293e-05
2.436978268623352051e+01	-5.484757638754808096e-05
2.438135433197021484e+01	-2.308014560277000667e-05
2.439323830604553223e+01	-6.355090177767466850e-05
2.440490436553955078e+01	-8.379496560386778326e-05
2.441712355613708496e+01	2.310017961898299941e-05
2.442871499061584473e+01	3.175139057666348801e-05
2.444033026695251465e+01	1.328674808427382395e-04
2.445248293876647949e+01	-5.847209597336714741e-06
2.446402263641357422e+01	-2.031221846675511798e-05
2.447571611404418945e+01	5.676157361249544147e-06
2.448740172386169434e+01	-8.788851508168857394e-06
2.449896407127380371e+01	1.501177883256531143e-04
2.451042175292968750e+01	-6.950367150926795197e-05
2.452215766906738281e+01	1.847573751113382786e-04
2.453371000289916992e+01	-4.642219463713225479e-05
2.454539918899536133e+01	-2.621287376590363064e-05
2.455732369422912598e+01	-2.045119028661050205e-05
2.456938552856445312e+01	8.426713019781523461e-06
2.458074784278869629e+01	2.135657925078026070e-04
2.459286570549011230e+01	2.106588935519336590e-04
2.460441780090332031e+01	5.171751076314584818e-05
2.461643862724304199e+01	6.614777667760107370e-05
2.462848210334777832e+01	6.035135024334474198e-05
2.464041376113891602e+01	2.394846824258795720e-04
2.465199112892150879e+01	1.585605415535518668e-04
2.466396689414978027e+01	2.047756097302667140e-04
2.467577600479125977e+01	5.161328189825497166e-05
2.468736433982849121e+01	1.382817347723942140e-04
2.469906425476074219e+01	1.295957808597505393e-04
2.471130537986755371e+01	3.422400259548470257e-05
2.472283196449279785e+01	9.199718068575034498e-05
2.473455619812011719e+01	-1.565195539330443552e-04
2.474637603759765625e+01	2.075435368662816298e-04
2.475795340538024902e+01	-1.796705167151064315e-04
2.477108788490295410e+01	1.391045285936389069e-05
2.480793213844299316e+01	6.012552103608008295e-05
2.481983542442321777e+01	-4.969389462012126284e-05
2.483171916007995605e+01	1.525556573895124743e-04
2.484408569335937500e+01	1.929916706094539228e-04
2.485595321655273438e+01	5.138745269099029907e-05
2.486778378486633301e+01	8.315488347576968458e-05
2.488001251220703125e+01	-2.231524007107722426e-04
2.489206862449645996e+01	2.391546243537240432e-04
2.490394067764282227e+01	2.242269199718899860e-05
2.491594195365905762e+01	-8.739672365901234041e-05
2.492819857597351074e+01	1.581957405264318136e-04
2.494039583206176758e+01	1.235040393083018683e-04
2.495239686965942383e+01	-3.832687095887197094e-05
2.496436381340026855e+01	-1.365881767015251981e-04
2.497698330879211426e+01	1.523471996597293931e-04
2.498868060111999512e+01	1.032078610496626445e-04
2.500054121017456055e+01	3.673135756927173589e-05
2.501284670829772949e+01	-2.175644320062976843e-04
2.502501320838928223e+01	1.493881862714143360e-04
2.503720426559448242e+01	2.302775841887788719e-04
2.504946517944335938e+01	1.782487181003247735e-04
2.506128501892089844e+01	-1.825652190749741966e-05
2.507334852218627930e+01	-1.078492452149885364e-04
2.508529829978942871e+01	-1.801048036521541785e-04
2.509753131866455078e+01	2.273011993229822301e-04
2.510960817337036133e+01	3.657501427193476381e-05
2.512125229835510254e+01	9.434819236220039944e-05
2.513286042213439941e+01	-1.541685422565956017e-04
2.514445328712463379e+01	7.627625055615048806e-06
2.515600085258483887e+01	2.561096167194465856e-04
2.516785812377929688e+01	1.289530361929210663e-04
2.518010735511779785e+01	1.115984998451152743e-04
2.519144916534423828e+01	-1.484763446872301804e-04
2.520318675041198730e+01	4.510462488724145973e-05
2.521498250961303711e+01	1.751159899371911596e-04
2.522662472724914551e+01	-2.427877754901840363e-05
2.523861742019653320e+01	-7.919717111586119360e-05
2.525075721740722656e+01	-5.898785024463124808e-05
2.526237273216247559e+01	2.761799657708211573e-04
2.527453064918518066e+01	2.039244073336554880e-04
2.528610754013061523e+01	1.085526290693909388e-04
2.529799246788024902e+01	1.836629720299794470e-04
2.530963301658630371e+01	7.384355637377810794e-05
2.532145380973815918e+01	-1.804522332017913190e-04
2.533309364318847656e+01	9.981456072430116850e-05
2.534532618522644043e+01	1.951515960336025078e-04
2.535747909545898438e+01	5.354737811513887730e-05
2.536964917182922363e+01	3.338141720412313987e-04
2.538165712356567383e+01	-1.583602432112098945e-05
2.539438223838806152e+01	-2.452197823376466422e-05
2.542958164215087891e+01	-2.453934971124757360e-05
2.544126510620117188e+01	-7.656821579970167881e-05
2.545321369171142578e+01	5.633267672863536416e-05
2.546464848518371582e+01	9.387916247018948321e-05
2.547610878944396973e+01	7.941415360077106811e-05
2.548861360549926758e+01	1.863092988236205599e-04
2.550080418586730957e+01	7.937941064580655718e-05
2.551306366920471191e+01	-1.980325987568617497e-04
2.552460145950317383e+01	-5.357359631497525998e-05
2.553640723228454590e+01	2.122455602191804106e-04
2.554836869239807129e+01	-1.402941636215606182e-04
2.556068968772888184e+01	-3.628854587709718878e-05
2.557249641418457031e+01	-1.345498516197490607e-04
2.558417463302612305e+01	4.458348056278575575e-05
2.559649467468261719e+01	7.057185639078909312e-05
2.560786604881286621e+01	-5.080566917896167911e-05
2.561955666542053223e+01	9.076380578453745402e-05
2.563120937347412109e+01	-1.327655491488917009e-05
2.564369368553161621e+01	-4.507872865463174008e-05
2.565530180931091309e+01	-4.220657265372728946e-05
2.566709613800048828e+01	1.744906167478432442e-04
2.568158864974975586e+01	-1.173690300467618796e-04
2.569330334663391113e+01	9.752807524800438310e-06
2.570501708984375000e+01	7.330504057184079902e-05
2.571721339225769043e+01	-1.840045343713510919e-06
2.572916078567504883e+01	8.193888005203837823e-05
2.574127030372619629e+01	6.458434370423261331e-05
2.575289702415466309e+01	-1.892159776158293787e-06
2.576518535614013672e+01	-1.117115754323609557e-04
2.577710628509521484e+01	3.852648196630026762e-05
2.578931117057800293e+01	9.613835704945055934e-06
2.580097460746765137e+01	-4.530455786189640588e-05
2.581260251998901367e+01	2.031774338019350979e-04
2.582461214065551758e+01	3.267794109959785390e-05
2.583716797828674316e+01	-1.118158042972518186e-04
2.584911298751831055e+01	3.553272562302202772e-05
2.586150431632995605e+01	7.307921136457613321e-05
2.587347292900085449e+01	1.395209718900038522e-04
2.588572859764099121e+01	1.597302927612324560e-04
2.589786410331726074e+01	9.325378928084156779e-05
2.590974640846252441e+01	3.833539571400009920e-05
2.592217350006103516e+01	2.675991432296906104e-05
2.593394660949707031e+01	1.307655320674311827e-04
2.594572186470031738e+01	-5.129207054845420706e-05
2.595722770690917969e+01	1.740737012882784100e-04
2.596911215782165527e+01	1.538296374620853088e-04
2.598067092895507812e+01	3.556837108460882819e-06
2.599253654479980469e+01	-1.033730510693544078e-04
2.600449132919311523e+01	5.264406128608152866e-05
2.601656937599182129e+01	1.855449538144185581e-04
2.605045008659362793e+01	-6.875083576115085528e-05
2.606214928627014160e+01	-3.987293245475882639e-05
2.607349896430969238e+01	1.190337073790631589e-04
2.608519816398620605e+01	1.652487755557793478e-04
2.609664011001586914e+01	-3.125646445204283857e-05
2.610824322700500488e+01	1.941093073846897853e-04
2.611982703208923340e+01	-1.684357001507053259e-05
2.613216900825500488e+01	-1.006572383657856147e-04
2.614363670349121094e+01	-2.133661815003743171e-04
2.615500450134277344e+01	7.556919486088024699e-05
2.616661429405212402e+01	-1.980258340338427172e-05
2.617828583717346191e+01	8.709256181946520314e-05
2.618992900848388672e+01	1.448657399097308320e-04
2.620180201530456543e+01	5.238348912385367329e-05
2.621352958679199219e+01	-9.499978375138336262e-05
2.622519016265869141e+01	1.650403178259975676e-04
2.623718738555908203e+01	-6.324972444408688988e-05
2.624875783920288086e+01	-5.476546353821250859e-06
2.626028418540954590e+01	-6.617399487743744961e-05
2.627210378646850586e+01	-2.862750913588333395e-05
2.628381037712097168e+01	8.693621852212823106e-05
2.629610395431518555e+01	-1.999366965568575135e-05
2.630813217163085938e+01	5.800620078329142120e-05
2.632032084465026855e+01	1.533432360925927537e-04
2.633224606513977051e+01	6.086098530671558824e-05
2.634410429000854492e+01	-1.529814195714320727e-04
2.635635256767272949e+01	9.261104461401206776e-05
2.636959600448608398e+01	6.947745330943157606e-05
2.638087868690490723e+01	8.780004785815392559e-06
2.639275026321411133e+01	-2.013264147553982082e-05
2.640448355674743652e+01	4.919864652827395037e-05
2.641640686988830566e+01	8.385560479144069925e-05
