TITLE,WetEtOH
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,25/10/28
TIME,15:32:38
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  280.0000
LASTX,  210.0000
NPOINTS,     141
FIRSTY,     0.46213
MAXY,     6.63796
MINY,    -6.21464
XYDATA
280.0000,0.462133,326.118,1.53771
279.5000,1.71708,326.231,1.53883
279.0000,3.05055,326.389,1.54038
278.5000,0.782057,326.518,1.54166
278.0000,1.52485,326.579,1.54226
277.5000,-0.676226,326.627,1.54273
277.0000,-1.06349,326.628,1.54274
276.5000,-0.154012,326.682,1.54327
276.0000,1.9384,326.745,1.54389
275.5000,2.44416,326.761,1.54405
275.0000,2.49329,326.824,1.54467
274.5000,-0.543435,326.861,1.54503
274.0000,0.286151,326.938,1.5458
273.5000,1.82281,327.046,1.54686
273.0000,1.39264,327.043,1.54683
272.5000,1.12029,327.125,1.54764
272.0000,0.344409,327.19,1.54827
271.5000,0.57081,327.324,1.54959
271.0000,0.627999,327.404,1.55037
270.5000,3.18709,327.548,1.55179
270.0000,3.69116,327.654,1.55284
269.5000,2.61684,327.827,1.55454
269.0000,-0.250721,327.951,1.55576
268.5000,-0.553065,328.125,1.55746
268.0000,-1.43666,328.255,1.55874
267.5000,0.603411,328.352,1.55969
267.0000,-1.91725,328.532,1.56145
266.5000,-0.758127,328.682,1.56293
266.0000,-1.67654,328.885,1.56491
265.5000,-1.3744,329.092,1.56695
265.0000,-0.582837,329.301,1.56899
264.5000,2.35087,329.558,1.5715
264.0000,4.1201,329.809,1.57396
263.5000,3.42814,330.005,1.57587
263.0000,0.141337,330.206,1.57783
262.5000,-0.168595,330.421,1.57993
262.0000,0.0326489,330.678,1.58244
261.5000,1.80901,330.973,1.58532
261.0000,-0.140868,331.249,1.588
260.5000,-1.58325,331.55,1.59094
260.0000,-4.19041,331.866,1.59401
259.5000,-2.84603,332.171,1.59698
259.0000,-2.9139,332.488,1.60005
258.5000,-1.87113,332.841,1.60348
258.0000,-2.3438,333.158,1.60655
257.5000,-1.15199,333.487,1.60974
257.0000,-1.54315,333.842,1.61317
256.5000,-0.563021,334.167,1.61632
256.0000,-1.93277,334.568,1.62019
255.5000,-1.9537,334.945,1.62383
255.0000,-0.894536,335.309,1.62734
254.5000,1.01514,335.655,1.63068
254.0000,0.769494,336.07,1.63467
253.5000,-1.02446,336.436,1.63819
253.0000,-0.335943,336.827,1.64195
252.5000,-1.2483,337.209,1.64561
252.0000,-0.0352781,337.551,1.64889
251.5000,-0.961671,337.831,1.65158
251.0000,2.14445,338.13,1.65444
250.5000,2.03092,338.429,1.6573
250.0000,1.07832,338.756,1.66043
249.5000,-2.24692,339.126,1.66396
249.0000,-4.80031,339.408,1.66665
248.5000,-5.6628,339.672,1.66917
248.0000,-5.84864,339.94,1.67173
247.5000,-4.66898,340.27,1.67487
247.0000,-5.03043,340.661,1.67859
246.5000,-3.20089,341.054,1.68233
246.0000,-2.29133,341.379,1.68541
245.5000,-3.4399,341.719,1.68864
245.0000,-3.2539,342.07,1.69198
244.5000,-3.86686,342.406,1.69516
244.0000,-1.60397,342.787,1.69876
243.5000,-0.95881,343.15,1.7022
243.0000,0.203621,343.515,1.70564
242.5000,-0.912175,343.898,1.70926
242.0000,-1.7826,344.364,1.71366
241.5000,-1.03684,344.848,1.71822
241.0000,-1.79001,345.421,1.72361
240.5000,-2.16041,345.979,1.72886
240.0000,-0.683684,346.502,1.73376
239.5000,0.37831,347.064,1.73902
239.0000,0.796322,347.716,1.74513
238.5000,-0.0603046,348.359,1.75114
238.0000,-2.02762,348.977,1.7569
237.5000,-0.919061,349.602,1.76273
237.0000,-0.560148,350.225,1.76852
236.5000,-0.423674,350.899,1.77478
236.0000,0.701537,351.549,1.7808
235.5000,-2.26913,352.288,1.78765
235.0000,-0.808107,353.031,1.79452
234.5000,-2.54825,353.787,1.80148
234.0000,-0.796548,354.527,1.8083
233.5000,2.30999,355.364,1.81599
233.0000,3.4093,356.287,1.82446
232.5000,3.57021,357.261,1.83337
232.0000,6.63796,357.952,1.83968
231.5000,6.08427,358.638,1.84594
231.0000,5.24185,359.292,1.85189
230.5000,1.50437,359.879,1.85723
230.0000,-1.2084,360.45,1.86241
229.5000,-3.70008,361.19,1.86913
229.0000,-0.43978,362.187,1.87815
228.5000,-0.959809,363.288,1.88808
228.0000,0.255821,364.23,1.89656
227.5000,0.587199,365.153,1.90486
