TITLE,L-chiral
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,25/10/28
TIME,15:18:19
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  280.0000
LASTX,  210.0000
NPOINTS,     141
FIRSTY,    -0.21875
MAXY,     3.20836
MINY,   -45.89326
XYDATA
280.0000,-0.218749,330.042,1.57623
279.5000,-0.379152,330.172,1.5775
279.0000,0.910367,330.378,1.57952
278.5000,-1.16656,330.484,1.58054
278.0000,-0.537414,330.541,1.58111
277.5000,-2.66297,330.614,1.58182
277.0000,-4.0589,330.631,1.58198
276.5000,-2.61877,330.672,1.58239
276.0000,-3.19786,330.76,1.58325
275.5000,-1.94321,330.827,1.5839
275.0000,-2.45948,330.908,1.58468
274.5000,-4.63604,330.906,1.58467
274.0000,-4.32888,330.908,1.58468
273.5000,-4.4285,330.904,1.58465
273.0000,-1.56552,330.967,1.58526
272.5000,-0.920457,331.048,1.58605
272.0000,0.189225,331.201,1.58754
271.5000,-0.992354,331.304,1.58854
271.0000,-0.982735,331.319,1.58868
270.5000,0.256665,331.396,1.58944
270.0000,-0.819157,331.587,1.5913
269.5000,-1.11768,331.794,1.59331
269.0000,-2.22238,331.927,1.5946
268.5000,-1.73058,332.048,1.59578
268.0000,0.332645,332.107,1.59635
267.5000,1.10449,332.179,1.59705
267.0000,-0.665165,332.264,1.59788
266.5000,-1.38236,332.373,1.59893
266.0000,0.467424,332.567,1.60082
265.5000,0.482085,332.78,1.60289
265.0000,1.15876,332.971,1.60474
264.5000,1.08529,333.163,1.6066
264.0000,0.730608,333.383,1.60873
263.5000,2.0105,333.581,1.61065
263.0000,-0.0117311,333.846,1.61321
262.5000,-2.99853,334.124,1.6159
262.0000,-1.88716,334.295,1.61755
261.5000,-0.957344,334.532,1.61985
261.0000,0.436922,334.734,1.6218
260.5000,-0.250574,335.011,1.62447
260.0000,-2.12016,335.296,1.62721
259.5000,-4.6906,335.679,1.6309
259.0000,-5.03183,335.999,1.63398
258.5000,-0.438398,336.351,1.63738
258.0000,-1.73305,336.657,1.64032
257.5000,-0.0149304,336.986,1.64348
257.0000,-3.06148,337.365,1.64711
256.5000,-3.2907,337.717,1.65049
256.0000,-6.41794,338.086,1.65402
255.5000,-4.98342,338.48,1.65778
255.0000,-4.70264,338.886,1.66167
254.5000,-4.70787,339.302,1.66564
254.0000,-5.43756,339.814,1.67053
253.5000,-8.46244,340.224,1.67444
253.0000,-5.91396,340.695,1.67892
252.5000,-5.89516,341.185,1.68357
252.0000,-4.73372,341.63,1.6878
251.5000,-3.96622,342.134,1.69258
251.0000,-7.41289,342.681,1.69776
250.5000,-8.92636,343.26,1.70323
250.0000,-14.1705,343.88,1.70909
249.5000,-16.4981,344.503,1.71497
249.0000,-17.4012,345.167,1.72122
248.5000,-19.4528,345.965,1.72872
248.0000,-20.7501,346.799,1.73654
247.5000,-24.3084,347.696,1.74494
