TITLE,D-chiral
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,25/10/28
TIME,15:24:58
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  280.0000
LASTX,  210.0000
NPOINTS,     141
FIRSTY,     0.68032
MAXY,    54.37143
MINY,   -10.07352
XYDATA
280.0000,0.680323,327.641,1.55271
279.5000,2.27372,327.756,1.55384
279.0000,6.20914,327.905,1.55531
278.5000,5.68792,327.998,1.55621
278.0000,5.54192,328.111,1.55732
277.5000,3.69873,328.21,1.5583
277.0000,4.1644,328.286,1.55904
276.5000,1.00811,328.314,1.55932
276.0000,0.968244,328.367,1.55984
275.5000,0.0879026,328.471,1.56086
275.0000,1.45606,328.602,1.56214
274.5000,1.95483,328.612,1.56224
274.0000,4.03184,328.569,1.56182
273.5000,3.10953,328.56,1.56173
273.0000,4.05883,328.591,1.56203
272.5000,3.34164,328.617,1.56229
272.0000,3.25777,328.633,1.56245
271.5000,3.27927,328.676,1.56287
271.0000,1.986,328.768,1.56377
270.5000,0.705206,328.876,1.56483
270.0000,2.05678,328.987,1.56591
269.5000,1.26971,329.189,1.56789
269.0000,0.314738,329.421,1.57017
268.5000,0.567321,329.564,1.57156
268.0000,1.2987,329.648,1.57239
267.5000,2.1148,329.706,1.57295
267.0000,1.79626,329.799,1.57386
266.5000,0.739755,329.952,1.57535
266.0000,-0.114086,330.062,1.57643
265.5000,-0.15706,330.273,1.57849
265.0000,0.330454,330.433,1.58005
264.5000,1.60722,330.567,1.58136
264.0000,2.28339,330.761,1.58325
263.5000,1.25282,330.939,1.58498
263.0000,1.0845,331.162,1.58716
262.5000,1.51087,331.358,1.58907
262.0000,2.78036,331.557,1.591
261.5000,2.59474,331.787,1.59324
261.0000,1.62731,332.035,1.59565
260.5000,2.00059,332.302,1.59825
260.0000,3.41655,332.557,1.60072
259.5000,4.75268,332.813,1.6032
259.0000,6.0061,333.108,1.60607
