TITLE,D-chiral
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,25/10/28
TIME,15:24:02
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  280.0000
LASTX,  210.0000
NPOINTS,     141
FIRSTY,    -0.20282
MAXY,    52.48963
MINY,    -8.77603
XYDATA
280.0000,-0.202818,327.697,1.55326
279.5000,-1.14554,327.844,1.5547
279.0000,0.958249,327.926,1.55551
278.5000,3.91046,328.036,1.55659
278.0000,5.84981,328.056,1.55679
277.5000,7.31491,328.134,1.55755
277.0000,5.9309,328.229,1.55848
276.5000,4.81754,328.353,1.5597
276.0000,2.52731,328.411,1.56026
275.5000,0.0760586,328.457,1.56072
275.0000,0.116846,328.497,1.56112
274.5000,0.964541,328.509,1.56123
274.0000,1.95817,328.572,1.56185
273.5000,2.64893,328.545,1.56158
273.0000,2.66026,328.619,1.56231
272.5000,2.68007,328.707,1.56317
272.0000,1.7173,328.724,1.56333
271.5000,1.69706,328.745,1.56355
271.0000,-0.463302,328.808,1.56416
270.5000,0.215008,328.928,1.56533
270.0000,-0.16181,329.056,1.56659
269.5000,0.136867,329.236,1.56835
269.0000,2.10754,329.357,1.56954
268.5000,-1.17154,329.549,1.57142
268.0000,-0.65152,329.66,1.5725
267.5000,-0.222582,329.785,1.57372
267.0000,0.000210564,329.846,1.57432
266.5000,3.07861,329.914,1.57498
266.0000,3.10198,330.031,1.57613
265.5000,1.63366,330.21,1.57787
265.0000,2.15926,330.412,1.57984
264.5000,-0.128103,330.563,1.58132
264.0000,-0.19473,330.781,1.58345
263.5000,1.11865,330.976,1.58535
263.0000,0.0869913,331.252,1.58803
262.5000,-0.618578,331.396,1.58944
262.0000,-0.484538,331.613,1.59155
261.5000,-1.55035,331.801,1.59338
261.0000,0.0994895,332.058,1.59588
260.5000,0.283681,332.266,1.5979
260.0000,0.961997,332.577,1.60091
259.5000,3.1413,332.869,1.60375
259.0000,0.551083,333.183,1.60679
258.5000,-0.350424,333.509,1.60995
258.0000,1.61456,333.835,1.61311
257.5000,1.20746,334.068,1.61536
257.0000,1.37756,334.376,1.61834
256.5000,1.68217,334.581,1.62031
256.0000,0.20742,334.999,1.62435
255.5000,0.581369,335.389,1.62811
255.0000,0.133244,335.693,1.63104
254.5000,0.186575,336.047,1.63445
254.0000,2.58648,336.544,1.63922
253.5000,5.00571,336.965,1.64328
253.0000,6.36188,337.447,1.6479
252.5000,6.6889,337.943,1.65265
252.0000,8.12192,338.447,1.65747
251.5000,9.26508,338.911,1.66191
251.0000,9.75926,339.502,1.66755
250.5000,11.5923,340.097,1.67322
250.0000,13.4497,340.92,1.68105
249.5000,16.4099,341.731,1.68876
249.0000,17.8634,342.599,1.69699
248.5000,22.565,343.502,1.70552
248.0000,28.1663,344.398,1.71398
247.5000,32.3522,345.49,1.72426
247.0000,33.0611,346.706,1.73567
246.5000,35.7474,348,1.74779
246.0000,38.9952,349.315,1.76005
245.5000,44.7014,350.681,1.77275
245.0000,48.8699,352.079,1.78571
244.5000,52.196,353.384,1.79777
244.0000,52.4896,354.669,1.80961
243.5000,51.5235,355.935,1.82124
243.0000,48.4161,357.173,1.83257
242.5000,46.6407,358.385,1.84363
242.0000,41.2797,359.441,1.85325
241.5000,37.6166,360.343,1.86144
241.0000,28.2465,361.138,1.86866
240.5000,22.7605,361.878,1.87535
240.0000,18.4723,362.457,1.88059
239.5000,15.3741,362.985,1.88535
239.0000,12.454,363.516,1.89013
238.5000,11.3427,363.923,1.8938
238.0000,6.9792,364.248,1.89673
237.5000,3.13304,364.529,1.89925
237.0000,1.29148,364.693,1.90072
236.5000,-2.2056,365.031,1.90376
236.0000,-1.26152,365.319,1.90634
235.5000,-3.08524,365.685,1.90962
235.0000,-1.91323,366.109,1.91342
234.5000,-2.66677,366.419,1.9162
234.0000,-5.93954,366.821,1.9198
233.5000,-5.5198,367.187,1.92306
233.0000,-5.92904,367.616,1.9269
232.5000,-4.07184,368.007,1.93039
232.0000,-2.87519,368.31,1.93309
231.5000,-5.61103,368.618,1.93583
231.0000,-3.9687,368.853,1.93792
230.5000,-2.4857,369.119,1.94029
230.0000,-2.99584,369.337,1.94223
229.5000,0.0265338,369.697,1.94543
229.0000,-1.10709,370.207,1.94996
228.5000,1.59737,370.876,1.95589
228.0000,1.68561,371.433,1.96082
227.5000,1.55074,372.014,1.96596
227.0000,1.00374,372.524,1.97046
226.5000,-0.891204,373.007,1.97472
226.0000,1.03912,373.547,1.97948
225.5000,0.858935,374.103,1.98437
225.0000,1.38412,374.665,1.98931
224.5000,-0.439856,375.233,1.9943
224.0000,-1.19865,375.783,1.99912
223.5000,-5.86154,376.413,2.00463
223.0000,-8.62856,376.946,2.0093
222.5000,-7.28201,377.522,2.01432
222.0000,-7.77204,378.142,2.01973
221.5000,-6.16479,378.7,2.0246
221.0000,-4.04527,379.295,2.02977
220.5000,-3.49578,379.867,2.03474
220.0000,-1.33317,380.499,2.04022
219.5000,-5.02456,381.123,2.04563
219.0000,-8.77603,381.702,2.05064
218.5000,-7.29685,382.274,2.05558
218.0000,-8.25121,382.959,2.06149
217.5000,-5.1607,383.657,2.06751
217.0000,-7.54835,384.264,2.07273
216.5000,-2.71539,384.909,2.07828
216.0000,-2.55712,385.468,2.08307
215.5000,-2.98748,385.928,2.08702
215.0000,-0.984407,386.444,2.09143
214.5000,-3.00094,387.025,2.0964
214.0000,-3.6302,387.712,2.10227
213.5000,-3.3822,388.376,2.10793
213.0000,-3.67965,389.059,2.11375
212.5000,-3.51535,389.822,2.12024
212.0000,-0.826005,390.677,2.12749
211.5000,-1.84805,391.491,2.13439
211.0000,-3.28908,392.189,2.1403
210.5000,-7.38619,392.888,2.1462
210.0000,-5.7208,393.632,2.15247

##### Extended Information
[Comments]
Sample name,D-chiral
Comment
User,Mei
Division
Company,Kiralis

[Detailed Information]
Creation date,28/10/2025 15:24

Data array type,Linear data array * 3
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,280 nm
End,210 nm
Data interval,0.5 nm
Data points,141     

[Measurement Information]
Instrument name,Jasco J-1500
Model name,J-1500
Serial No.,B054661638

Detector,PM-539
Detector S/N,B054661638
  Lock-in amp.,X mode
  HT volt,Auto

Accessory,PTC-510
Accessory S/N,D012961763
  Temperature,24.98 C
  Control sensor,Holder
  Monitor sensor,Holder
  Start Mode,Start immediately

Measurement date,28/10/2025 15:23

Photometric mode,CD, HT, Abs
Measure range,280 - 210 nm
Data pitch,0.5 nm
CD scale,200 mdeg/0.1 dOD
FL scale,200 mdeg/0.1 dOD
D.I.T.,1 sec
Bandwidth,1.00 nm
Start mode,Immediately
Scanning mode,Continuous
Scanning speed,100 nm/min
Baseline correction,None
Shutter control,Manual
No. of cycle,1/1
N2 Flowmeter,Manual

Concentration,1 mmol/L
Solvent,EtOH

