index,$p_x$ [pixel],$p_y$ [pixel],Skyrmion diameter $d_A=2\sqrt{A/\pi}$ [pixel],Skyrmion manjor axis $a_1$ [pixel],Skyrmion minor axis $a_2$ [pixel],Skyrmion orientation [°],Skyrmion ellipticity $(a_1-a_2)/a_1$ [1],Skyrmion convex hull diameter $d_H$ [1],Skyrmion diameter to convex hull diameter ratio $(d_H-d_A)/d_H$ [1],Skyrmion hole area [$\mathrm{pixel}^2$]
0,436.0,2.6875,4.51351666838205,6.42788920517677,3.1811539362269077,37.035185343163626,0.5051013116926578,4.918490759365935,0.08233706451775294,0.0
1,230.4,2.4,2.5231325220201604,4.34169545110285,1.2765894445250696,20.993606247908332,0.7059698316240034,2.876813695875796,0.12294198069297063,0.0
2,393.4166666666667,3.5,3.9088200952233594,5.292370939381851,3.446693883836414,65.96426894146481,0.3487429503119848,4.51351666838205,0.13397459621556135,0.0
3,47.5,4.0,1.5957691216057308,2.0,0.0,-0.0,1.0,1.5957691216057308,0.0,0.0
4,292.5,4.0,1.5957691216057308,2.0,0.0,-0.0,1.0,1.5957691216057308,0.0,0.0
5,369.8,4.6,2.5231325220201604,3.098386676965933,1.788854381999832,-18.434948822922017,0.4226497308103741,2.6462837142006137,0.04653741075440761,0.0
6,194.46153846153845,9.461538461538462,4.068428945128219,6.974780897973306,2.4646145573681366,60.678542612004975,0.6466391427314526,4.720348719413148,0.1381083926286654,0.0
7,415.7142857142857,6.571428571428571,2.985410660720923,4.155374705678736,1.9054711331003742,8.349622116996812,0.541444209472528,3.0901936161855166,0.03390821692070405,0.0
8,423.875,9.0625,4.51351666838205,6.743144034760561,3.635589158097085,-55.14807163104773,0.46084658145283414,5.232078956954491,0.13733781437249268,0.0
9,206.57142857142858,9.214285714285714,4.222008245644752,4.775374653297654,3.9759328237033253,17.030454408403912,0.16740923752281325,4.652426491681278,0.09251478702696982,0.0
10,355.0,9.5,1.5957691216057308,2.0,0.0,-90.0,1.0,1.5957691216057308,0.0,0.0
11,357.0,9.0,1.1283791670955126,0.0,0.0,-90.0,0.0,1.1283791670955126,0.0,0.0
12,346.6666666666667,13.666666666666666,1.9544100476116797,2.309401076758503,1.3333333333333335,45.0,0.42264973081037416,2.111004122822376,0.07417990022744858,0.0
13,364.8333333333333,13.166666666666666,2.763953195770684,3.1269438398822866,2.3094010767585034,45.00000000000001,0.26145105412400355,3.0901936161855166,0.10557280900008405,0.0
14,406.0,12.0,1.1283791670955126,0.0,0.0,-90.0,0.0,1.1283791670955126,0.0,0.0
15,431.1777777777778,17.2,7.569397566060481,8.974537498501505,6.565972713592761,-33.427702580178284,0.2683775944232119,8.058239062071396,0.06066356337227561,0.0
16,376.85,16.75,5.046265044040321,6.139961963380635,4.1159284600487185,39.66982585273233,0.3296491925199962,5.292567428401227,0.04653741075440761,0.0
17,384.77777777777777,16.11111111111111,3.385137501286538,5.568872927174074,2.309401076758503,78.69006752597979,0.5853018901743178,3.989422804014327,0.15147186257614295,0.0
