Frame Number,Time (s),Left Angle (°),Right Angle (°),Average Angle (°),Left RMSE,Right RMSE,Left Contact Point (Pixel),Right Contact Point (Pixel),Droplet Width (Pixels)
0.0,0.0,57.25,53.18,55.22,0.5361234847320594,0.5851230005489492,532.9,717.0,184.1
